draw_id,beta,gamma,rho,degree,degree_mean
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,4,3.725
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,5,7.525
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,6,12.875
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,7,18.75
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,8,22.775
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,9,25.225
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,10,25.875
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,11,21.85
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,12,18.575
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,13,13.825
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,14,10.75
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,15,6.95
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,16,3.825
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,17,2.875
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,18,1.375
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,19,0.55
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,20,0.375
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,21,0.15
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,22,0.125
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,23,0.05
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,24,0.0
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,25,0.0
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,26,0.0
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,27,0.0
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,28,0.0
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,29,0.0
7,0.1884727051104987,0.0926353668449533,0.2919431213819977,30,0.0
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,0,0.0
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,1,0.05
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,2,0.375
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,3,1.45
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,4,4.2
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,5,8.05
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,6,12.9
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,7,18.675
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,8,21.55
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,9,25.425
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,10,25.25
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,11,21.975
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,12,18.175
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,13,14.55
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,14,10.225
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,15,7.425
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,16,4.4
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,17,2.55
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,18,1.425
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,19,0.75
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,20,0.35
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,21,0.2
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,22,0.05
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,23,0.0
8,0.1690423403312021,0.0746707317615791,0.2821797204107894,24,0.0
