beta,gamma,rho,source_distance,kernel_weight
0.16173951809466275,0.08050764990868604,0.3156708733440315,0.4475716100628043,0.5988325200253009
0.1567289997969788,0.08073256086007834,0.3104003006107692,0.4479711263900733,0.5985625259963279
0.15771128934454143,0.08269661196089359,0.30662764120681024,0.4480026057509435,0.59854124193533
0.1549254595089745,0.08191126486432752,0.30312686801236105,0.4482058372006076,0.5984037955707644
0.1565605932252042,0.08245165377275016,0.3087205265104524,0.4482231025903253,0.5983921160354085
0.1566720404052816,0.08148416643698539,0.30470969162908823,0.4482290943281506,0.5983880626934039
0.1589045725999301,0.08244911201804506,0.3103601461727482,0.4482686573825458,0.598361297380236
0.15685526393256666,0.08176378281827956,0.30164804052899447,0.4488056787599559,0.5979977564469008
0.15350634557087411,0.08421011800707368,0.30136434558402625,0.4488115261080339,0.5979937956422195
0.14962826955182906,0.07960974486653871,0.3006551167275159,0.4490083536235698,0.5978604409383441
0.15623364631153264,0.08271510686258249,0.3037121376176859,0.449014498605229,0.5978562766452309
0.1525890350897856,0.08113512088181236,0.30951422239431303,0.449050453978995,0.5978319094879112
0.1614927498507929,0.07951994137550701,0.308302779676527,0.4492516568682993,0.5976955171591847
0.1531240047956117,0.08228002506050655,0.3033655509364045,0.4496385028912216,0.5974331085533674
0.15432375893304115,0.07946840771138411,0.3077573670457316,0.4499905920839062,0.5971940801566055
0.15099651158578134,0.08087011049893646,0.3045621970080616,0.4503216373426443,0.5969691675322903
0.1605937244529856,0.08070999717134152,0.3129671512132442,0.4506575323701477,0.5967407909147378
0.15774329982758775,0.0843541277029159,0.30935125637464667,0.4507157996212481,0.5967011574038149
0.15591098436300038,0.0806841099141931,0.3044669338308583,0.4507796316746516,0.5966577328208005
0.16482420904536518,0.0816249151377442,0.3186053577084686,0.4508496428588766,0.5966100975389534
0.15653605817560842,0.08009611977330722,0.3098509570324179,0.4509814705490846,0.5965203825168309
0.1623593983336576,0.081274895081111,0.3106399842540812,0.4510383419838286,0.5964816706983429
0.15100384891188093,0.08114057083849822,0.30002437437013896,0.4510437878394196,0.596477963502651
0.15422648515100934,0.0813420306661271,0.30028002788678815,0.4510887173684226,0.5964473765994542
0.16153319216121406,0.08383804978913673,0.31050612734692806,0.4511197977694292,0.5964262160545724
0.15440445742906794,0.08339378805114724,0.30131187856692776,0.4511466578217983,0.5964079276854842
0.15051746973803426,0.08085327605903894,0.2960474335657399,0.4512607764707044,0.5963302148783025
0.1515439976114815,0.08361199232551844,0.30522262292754804,0.4512609464128526,0.5963300991360103
0.15661973013085462,0.08078108508917997,0.3085970953826285,0.4512611759364688,0.5963299428145711
0.15488543427580717,0.08331190140472253,0.30800949208895445,0.4515610730355487,0.5961256242497515
0.15359144254089507,0.08047524832334817,0.3048014607450167,0.451620948698667,0.596084814969832
0.1503778758959723,0.07944741586550058,0.29887220425547145,0.4518760806117155,0.5959108648125455
0.15449499997846283,0.0803829160449621,0.3035156706515638,0.4532346014230338,0.5949829645501166
0.15619482153792802,0.07978986795699754,0.30244800997069515,0.454179443430237,0.5943359739041227
0.160626232296393,0.08292425242339109,0.30915366182393444,0.4544060969931027,0.5941805700867738
0.1531655172841568,0.08365134752112327,0.3045293531149861,0.4546256776505616,0.5940299418277899
0.15290749197179315,0.08071009454695663,0.30431817829416236,0.4548236936030378,0.5938940441556726
0.1589428750209345,0.08425717613516974,0.30871329506599,0.4549845861072338,0.5937835806028161
0.15549530847069468,0.08057867692144093,0.3033288456081478,0.4553497117672319,0.5935327522813386
0.15461957956449707,0.08214279871056301,0.3017962104512553,0.4555871264741266,0.5933695488840701
0.15375770857107465,0.08230556683434447,0.3099107529808368,0.4561537976274082,0.592979664478019
0.15146262460210552,0.0840801897478638,0.2999914228810523,0.4563526438878307,0.5928427382394319
0.15321361303246134,0.08412756211574177,0.3016543585640212,0.4564117376548988,0.5928020345597735
0.1520628514288576,0.07982000326397885,0.29884694372856535,0.4565857249392991,0.5926821618310405
0.15596721085431042,0.08132373778971931,0.3066642318082668,0.4566722077685274,0.5926225604046591
0.1572985027858933,0.08148388965987353,0.3025908378052703,0.4568445280970279,0.5925037686401424
0.15270404109797933,0.08108820132658519,0.30390120013375943,0.4569794291894717,0.5924107411470949
0.15365983548956166,0.08247334864721458,0.29941159065462697,0.4570215870624505,0.5923816635388633
0.15687466460309898,0.0797758748884833,0.31003198804211235,0.457253994504687,0.5922213166775925
0.1508355686998187,0.08221948156601708,0.30223783632945617,0.4574139545085803,0.592110906736407
0.15163556656537402,0.08016563538303147,0.30598428008684503,0.4575139786611019,0.5920418469741822
0.1539279585278854,0.07947118932312419,0.2995784121642271,0.4575503781249239,0.5920167119135666
0.1600614700086506,0.07904765143183087,0.31171987895250025,0.4580033757563938,0.5917037344329861
0.1605468276496279,0.08005762526243346,0.31404284769557744,0.4585733793633723,0.5913094771230751
0.14783656767510855,0.08093082721582985,0.29504391367550936,0.4586280499180712,0.5912716370893764
0.1563446229024976,0.08260667142258099,0.30586454100033195,0.4588488056825168,0.5911187958743002
0.16204936739512774,0.08214126320835476,0.3103580662207743,0.4588508457314954,0.5911173830945142
0.14893593495230179,0.08189335772863224,0.3026584937002805,0.4591714337809351,0.5908952906104288
0.1546822335426175,0.07999739578167012,0.3068014472910846,0.4592095334626899,0.5908688861355964
0.15808038837407315,0.08212032377260263,0.3064056300740898,0.459403803736596,0.5907342156548734
0.1556965846106909,0.0824921147893812,0.30662846486331513,0.4594197713519989,0.5907231441793389
0.152190905176472,0.08253207541563891,0.30099188664907994,0.4594356115071935,0.590712160700757
0.15775857740997948,0.08245932302546201,0.31258189957409455,0.4594706783506682,0.5906878441926071
0.14881536844542734,0.08097197859291518,0.29550205166017046,0.4595360169787131,0.5906425312779855
0.14976035950150668,0.07878748421377019,0.3021193215515805,0.459844012245371,0.5904288470740153
0.1535648959054657,0.0809173136139323,0.30309546862506553,0.4603444511891775,0.5900813419647489
0.154124891495109,0.08505137685591667,0.30978655783185544,0.4603613527711315,0.5900695988975045
0.15458954749880413,0.08109967013300186,0.3045087424595137,0.4603847141233234,0.5900533669301528
0.15381918812823203,0.07970653487357302,0.30722719455441866,0.4606310521210108,0.5898821558831968
0.15278529360384518,0.08232693031891787,0.3030985948082174,0.4606731451269412,0.5898528910332557
0.15843916505217326,0.08186947272569495,0.30796887152802704,0.4608998077834239,0.5896952595341021
0.1524842638592395,0.08319118709273043,0.30324818023610584,0.4611818928836278,0.5894989764551681
0.15970110359658635,0.08182781118298905,0.31273520473370914,0.4612581444817853,0.5894458977394135
0.15635745708089932,0.0842734345304632,0.30334866642056235,0.4613784227987638,0.5893621541991001
0.15719830833759815,0.08226928902887613,0.30884846466699456,0.4614643926400737,0.5893022844867037
0.1535105923965401,0.07957886902131626,0.3021850185170672,0.4615193197706705,0.5892640271916362
0.16122771573042674,0.08241698978934635,0.3111712372671108,0.4617545510103381,0.589100134777078
0.15570993210356313,0.08218040997061575,0.3087555314482976,0.4621143013793283,0.5888493247559382
0.15114184171422593,0.07986646690513054,0.3000717680762609,0.4621566794499656,0.5888197668400033
0.15235883319431365,0.07953421284310708,0.30311288413688037,0.4621646173974185,0.5888142299679168
0.14994135343102177,0.08131119352295743,0.3014992239204465,0.4622075951710549,0.5887842504871217
0.15894002896387543,0.08306737678499575,0.3101597768436217,0.4623079564243953,0.5887142318571942
0.15497057619989155,0.08138756973554956,0.299621164958812,0.4625699024962476,0.5885314093820893
0.15784457422382653,0.07911668101930742,0.30471901754257874,0.4626564957868163,0.5884709497402623
0.15385506662355627,0.08192086254434125,0.3043767024886003,0.4628837295623673,0.5883122407625108
0.15792903477339135,0.07976369130201755,0.3018289382002801,0.4630473607645057,0.5881979060513076
0.15654628849168303,0.08130658958423603,0.30163282331242725,0.4632879534336137,0.5880297223437037
0.1513958099966804,0.08180358306380822,0.30190929522148696,0.4637493972298881,0.587706910577992
0.1551184899936989,0.08257757989705285,0.3051414870625311,0.4638418683496171,0.5876421819981827
0.15802817279720063,0.08135373084405316,0.3075779993701682,0.4639934426138571,0.5875360540722868
0.15126289400841975,0.07991798346890965,0.298214975405292,0.4640168899053394,0.5875196338585699
0.15859020376570337,0.08267280552683226,0.3077060045505945,0.4641405859399645,0.5874329953922337
0.15362691837453313,0.08236760087322105,0.30777591935090337,0.4641463160584211,0.5874289813759122
0.1564192990621549,0.08299248407181346,0.3116472946531406,0.4642499723005582,0.58735636038558
0.15028163525996155,0.08445903381838489,0.2992830356325239,0.4643416742201585,0.5872921010085851
0.15182983081072413,0.0818357213078163,0.3043970141227359,0.4644487893328645,0.5872170248906262
0.15536157172127676,0.08189518732027674,0.3062178074614381,0.4644546415179754,0.5872129226424264
0.15025953776335157,0.08298534037019173,0.30279421263185624,0.4645282699757986,0.5871613063577801
0.15570190813049462,0.08186464008790652,0.30219103819638987,0.4647479576396164,0.5870072485160955
0.152187049212255,0.08071941696642765,0.3013340625933097,0.464752163401678,0.5870042984791088
0.15324222588677233,0.08107853778082723,0.29864649343844935,0.4648300455939054,0.5869496649466004
0.15634161782120354,0.08068899331019957,0.30544068034786653,0.465337988866329,0.586593123571892
0.15189770497561125,0.07966544543803886,0.3030204223397412,0.4653539025566622,0.5865819469606695
0.15764088203379553,0.0832306962340108,0.3070405748834494,0.4655685493484819,0.5864311574201729
0.1503819964111,0.08068487647213328,0.30016693502929925,0.465571258973854,0.5864292534617707
0.15375178591008337,0.08025347465679328,0.2989121553269848,0.4659780567597366,0.5861432852609791
0.15616863302036518,0.08144326353535551,0.3096304356535955,0.4661328820845846,0.5860343814905755
0.15203491182736736,0.08074973207399065,0.3028430471155797,0.4662119072479849,0.5859787814303753
0.155015175078241,0.08184745348189784,0.30546706569907356,0.466836899545614,0.5855387209806111
0.15273866937380448,0.0792540241957298,0.2959707885598967,0.4668984159766287,0.5854953750603856
0.15203717300977362,0.0816789866374061,0.30657063142735463,0.4669034841235056,0.5854918036705601
0.1548205936997387,0.0812444565277949,0.3042914685063766,0.4669422428993163,0.585464490098627
0.16241576657684695,0.08308722975645282,0.31738939177079445,0.4670421433570259,0.5853940791159717
0.154723981180091,0.08314717707023761,0.3055435435658995,0.467042617219685,0.585393745096269
0.14994674925933796,0.08237376366388925,0.2998416539286134,0.467248978402247,0.585248251539304
0.1579354245921878,0.0822462819538563,0.30889063251503945,0.4674873799713261,0.5850800881094939
0.15371646830944927,0.08072878173278182,0.3034092451842701,0.4677085856628981,0.584923977566963
0.15901881482225533,0.08131445027977828,0.3083235769679648,0.4677260895821868,0.5849116214480853
0.1569068573312079,0.08128625822514376,0.30629678278666755,0.4680818785142902,0.5846603677376678
0.14842950649218342,0.08378184323524715,0.2945912634041441,0.4680834590863411,0.58465925113113
0.1561357030035825,0.08305607597103826,0.30811417848050443,0.4687786789821996,0.5841677424514823
0.15792238261041736,0.07906063412771241,0.30891788679388127,0.4688104539969587,0.5841452606226302
0.15303984182233704,0.08267344736507967,0.2992317422768942,0.4688706392582286,0.5841026734683727
0.15881536341631688,0.08428285918594382,0.3128915880268766,0.4688898800598171,0.5840890575036664
0.1561653074133924,0.08012015012806574,0.30809540380103545,0.4689120295683359,0.5840733824687082
0.15577591240176575,0.08152233138438604,0.3082617160905021,0.4689230185016871,0.584065605411216
0.15342422048039958,0.07985856462090099,0.2995652679106746,0.46897932825132,0.58402575117136
0.15634656306002426,0.08175775237277652,0.30399149538600634,0.4691948948977732,0.5838731357665021
0.15473114407214691,0.07968463101998789,0.29594741295519367,0.4694199586256383,0.5837137218462245
0.15105539519939573,0.08086166938888725,0.30267556911490545,0.4697975848067003,0.5834460753243746
0.1581654173002761,0.08411184084214512,0.3067958886337363,0.4700104712388937,0.5832950949637414
0.1542753970528269,0.08266897320810815,0.29923837451573926,0.4701481973420459,0.5831973823285793
0.1510993660122223,0.08090068036242357,0.30162156332645,0.4703156575257152,0.5830785356679532
0.14666547652116718,0.08012402955045689,0.2947263803086427,0.4705158918152743,0.5829363736318749
0.1596001361341825,0.08075287994779735,0.30355169962237566,0.4705566115442177,0.582907456096607
0.1547265421356674,0.07986945705098107,0.3016475132059432,0.4708643958506735,0.5826887989540412
0.1550014483008893,0.08369408813614163,0.30599514111199827,0.4708714014717172,0.5826838203334416
0.15831217311194873,0.08131579141702512,0.312964819533796,0.4711385451172117,0.5824939165365747
0.1561516343084415,0.08473675184320166,0.3011681015076862,0.4716645181246023,0.5821197044993921
0.15886646551507583,0.07919017399574052,0.3173869010677437,0.4717599966699997,0.5820517299617173
0.14724197942786446,0.0813458595527613,0.2916293510651964,0.4718681615519406,0.5819747069521932
0.15703542299022116,0.08203662470863253,0.30917521873173787,0.4718889158613008,0.5819599260202011
0.1507535684549566,0.08132816236775964,0.2991255477650758,0.4719611401181829,0.5819084838361024
0.1545491612707249,0.08392640839070571,0.30464878612010754,0.4722147036266587,0.5817278192840096
0.15483338877850297,0.08332598895398154,0.30466764039318933,0.4723487879335915,0.5816322446995579
0.15478619710391378,0.08119034672037029,0.3074353021509223,0.4725301339908863,0.5815029390232316
0.15683314126946618,0.08378468181513997,0.3065177285301671,0.4727410714982872,0.5813524712306225
0.15594744222422496,0.08143139393901364,0.30512558198704126,0.4728705080010671,0.5812601072028165
0.15318994956763177,0.08205141646409257,0.3044440839936281,0.4729734043160439,0.581186663831229
0.15649587633600492,0.08388968085500773,0.30442188045799745,0.4729773191631241,0.5811838692507081
0.15358567920678712,0.08059111896312633,0.3060614602291476,0.4729921098495951,0.5811733108353214
0.1523661733725783,0.07985508459487253,0.29951078298553646,0.4730897999487277,0.5811035659121886
0.1594464935176211,0.08167353663482484,0.31719807764296604,0.4731989200257789,0.5810256436345176
0.1543721623352874,0.08321134143082445,0.30220121837829444,0.4733628249327049,0.5809085659255344
0.15179637811916968,0.08321422999176026,0.30464531456456684,0.4734666146824863,0.5808344076658901
0.15717763861881928,0.08275360490999234,0.30557254110500814,0.4735061353591764,0.5808061656843087
0.1589531773804046,0.08222018390225126,0.30908722354301715,0.4736958829719395,0.5806705367820242
0.15189229379654295,0.08392466815972743,0.30238370425003047,0.4738564752380611,0.5805557052511638
0.15682890636108843,0.08350446830365513,0.30943695950747485,0.4743961058804894,0.5801695571109211
0.15618393686862977,0.0846804094285878,0.3074760632524596,0.4744619667017787,0.5801223984233455
0.15976055787020338,0.07882169094916948,0.30795159487483076,0.4745423666259025,0.5800648203477318
0.1563527231860431,0.08140919077129154,0.30292093148863714,0.4747081947230915,0.5799460324240269
0.1551350799365417,0.08249420758868382,0.30991857189706346,0.4747567426982996,0.5799112481163236
0.15547885567034514,0.0846913042108488,0.3092781724570608,0.4751585055170574,0.5796232511501676
0.15691280540600375,0.08041904058436958,0.3084512676263636,0.4753642691922572,0.5794756585626013
0.15134337437308085,0.080706318324178,0.3020036340125397,0.4753682873471628,0.5794727757371161
0.1538475148194084,0.08145686353795706,0.30153914213642263,0.4755328502348078,0.5793546891481677
0.15286367560927624,0.08024131262673764,0.3026618047599726,0.4756566542911501,0.5792658232294362
0.15564271963162069,0.08299723720092995,0.3085141303256744,0.4756916188810459,0.5792407216363994
0.15691166623896596,0.08180165312226491,0.30666513914422544,0.475877044413194,0.5791075710826452
0.15289956825037496,0.08122726252636316,0.29859094539397174,0.4759092947029408,0.5790844074643752
0.15200453764262734,0.08412753253238349,0.3018598399447042,0.4759274010847625,0.5790714019531076
0.15949671234698407,0.0856541212051241,0.3123880704339396,0.4759737667077583,0.579038096045687
0.14976064710303164,0.0798683323405464,0.3014933752703544,0.4761329220932377,0.5789237449668394
0.15120297283982448,0.08461575992111693,0.30125999544862786,0.4764575769117203,0.578690366162816
0.1590063232125109,0.0814476647727575,0.3106192079362725,0.4768174601544102,0.5784314774257946
0.14918678796519477,0.08041530732207822,0.2993452889135893,0.4768804533622592,0.5783861419822962
0.1569307839738781,0.08232717394257132,0.3126458537224263,0.4772134318597037,0.5781464019204559
0.15364652891378927,0.0827815286728135,0.304925022693312,0.4772731996088699,0.5781033522271191
0.15079961700453653,0.08144312772040058,0.30208135946705134,0.4773515652689867,0.5780468986060017
0.15815115305077065,0.08212788430395997,0.30817944318438356,0.477924461166485,0.5776339101593473
0.1516705904249109,0.08548384321625359,0.3047482316802472,0.478025957036795,0.5775606922960554
0.15562633987378885,0.07900434693693771,0.30238659031635845,0.4780820518054958,0.5775202195540123
0.1578633389232205,0.08097246560419134,0.3047542297164416,0.4782247578427899,0.577417234807039
0.1579041990106262,0.08317715579614293,0.3104252754807653,0.4782388501796856,0.5774070633123011
0.1487524925964107,0.08134801368289879,0.29854597372446356,0.4783357174978363,0.5773371388045752
0.15328440006421526,0.08107673736514162,0.3071902360567653,0.4783654215238235,0.5773156938604754
0.1488925220325733,0.08211565346056443,0.3029235468887838,0.4786940999292206,0.5770783142401497
0.1516340995392103,0.07952287543601613,0.298556073985367,0.478826317498944,0.5769827774766063
0.15449263314694087,0.08201462104766516,0.30198046700037245,0.4790481721650841,0.5768224121452721
0.1594042565260622,0.08576594932111634,0.31368530251938664,0.479310106800945,0.5766329797984511
0.14968634007942444,0.08019893137156041,0.3049052140843573,0.4794290291368897,0.5765469404330847
0.15193819644904197,0.08102980239849884,0.30071647612439967,0.4796223472850005,0.5764070307378881
0.1552662800292372,0.08263258397815655,0.3024034037500964,0.4799803281212168,0.5761478011677921
0.1626630336359452,0.08146519988465321,0.317707382177875,0.4800997644115862,0.5760612690999958
0.15842822437989446,0.08389673901189511,0.30921757880787853,0.4802001190137931,0.5759885451463632
0.15127494532516914,0.07975625667890272,0.30171492003587297,0.4804769989389046,0.5757878197950744
0.1553628394613466,0.08280642627344713,0.3045898111441876,0.4804795868650297,0.5757859431205713
0.15929544043857952,0.0808778576106222,0.3102997009431065,0.4804909766420268,0.5757776835281545
0.14930146888067009,0.07962456983806765,0.2982421264559375,0.4805829102168468,0.57571100834206
0.1551966467267029,0.08264177355727376,0.30562011783896176,0.4807812900769107,0.5755670891088246
0.16552874839583037,0.08549352814420291,0.31500826569522394,0.4809173428719284,0.5754683521427876
0.15814811133821055,0.08275471492590052,0.3015491610814346,0.4809791791281004,0.5754234667682496
0.1489420435653013,0.08126981628520136,0.29959285533808433,0.481225747830513,0.5752444313985676
0.15504370561833788,0.08266513800734981,0.3108620614333737,0.4815915371419848,0.5749786600251476
0.16370877947797904,0.08159103245363071,0.31355468815998516,0.4817033820047147,0.5748973566412137
0.1472242961058648,0.08002110613701056,0.29824305771543047,0.4821124522972356,0.5745998303767454
0.15053891807299996,0.08372044368694272,0.3004212874918085,0.4821479916650403,0.5745739698503485
0.1576486077645715,0.08338726416730402,0.3116313792022406,0.48220904974242,0.5745295359647887
0.15364943981026633,0.07959599957902755,0.3028327546288151,0.4822092037768001,0.5745294238620047
0.15445768203854224,0.08135608047182684,0.30382441261442855,0.4822097730585947,0.5745290095511095
0.15516199705389405,0.07970510511561564,0.30374902328539516,0.4825280063465335,0.5742973297332096
0.15695467120536458,0.08189483956162744,0.3088696704928789,0.4825844615640633,0.5742562133104727
0.15643667117830173,0.08319753620887724,0.30918382390021104,0.4827391410797903,0.574143535333753
0.15045532739151674,0.08082609353699538,0.30051196069697195,0.4830072048152635,0.5739481758719832
0.1564156061635338,0.0832347080001117,0.30312722549480114,0.4830823210226493,0.5738934132369318
0.1584436482526385,0.08282768829078978,0.30802050217019944,0.483435101204502,0.5736361088575844
0.15739801421239508,0.08186769096546204,0.3132284348415226,0.4835142836457741,0.5735783304005204
0.15611052699883482,0.07977536541679034,0.3002190163077402,0.4835631956127758,0.5735426352095732
0.15551663235148575,0.07968122679096587,0.30926406374608634,0.4836426972638865,0.5734846084400012
0.1605130194837185,0.08286130787463349,0.3096396285824469,0.4836599767307366,0.5734719952180473
0.15633103276518306,0.0830828967827168,0.30899703354004204,0.4837841902446018,0.5733813117606978
0.15580254115897504,0.08226116418119196,0.3078857948486731,0.483827106620441,0.5733499747705268
0.15735039081740151,0.08381983666122594,0.30882343574167564,0.4839007564258664,0.5732961901435807
0.15601200843249038,0.08205307093014842,0.3046527083498732,0.4841879507437368,0.5730863810495104
0.1549539055329476,0.08159412222433778,0.3025605561268577,0.4842018603700352,0.5730762162460716
0.1553130969134058,0.08130502314633781,0.31202824677525676,0.4843620400843659,0.5729591399149054
0.1612855710259748,0.08199692378391367,0.309967673286545,0.4844578944148303,0.5728890608794636
0.14940683500603244,0.07952831142767293,0.2951297904654109,0.484690232109474,0.5727191414083417
0.15156804395165302,0.08269111785950638,0.2999044978865517,0.4847654772985357,0.5726640936013991
0.15426754832768816,0.08458586868448958,0.30540726049390027,0.4848874449807833,0.5725748464438738
0.150273193732965,0.08061673342496947,0.30090483527687695,0.4849295881980222,0.5725440038563632
0.1613315292949042,0.08470191740411924,0.3149236757680272,0.4849478529488659,0.5725306359337886
0.1621191179140048,0.08227789491776798,0.3152371302669391,0.4849679213162806,0.5725159473685186
0.1533268774769761,0.08436154235831615,0.3004327166592246,0.4851638545121698,0.5723725067783397
0.15493707318958344,0.08073278488057635,0.3075132141985613,0.4851748731791319,0.5723644384096913
0.149904871833078,0.08048891074623886,0.3019953024878736,0.4853859606542673,0.572209835188502
0.15752945278884775,0.08529342524864941,0.306088902408503,0.4858773378164772,0.571849683664088
0.15711832706135365,0.08000313658980625,0.30400410872016725,0.4859071361640514,0.571827831449883
0.1569612711369021,0.08106955047629888,0.3039637312753687,0.4862439801663695,0.5715807182699129
0.14882031627835982,0.08144297888244108,0.300177575345359,0.4862677636683439,0.5715632639083524
0.15421769241465272,0.07953980883519465,0.30319616597065885,0.4863976076696901,0.5714679582564609
0.15067891455573904,0.08205907925655506,0.299115410690517,0.4864534081096271,0.5714269928497475
0.16133536655228325,0.08601160384132553,0.3155742807782674,0.4866310507404064,0.5712965467663769
0.15777523287709944,0.08023358537173023,0.30454589900784734,0.4866843007173067,0.5712574351010299
0.15302018317028776,0.08203100251125414,0.3052897038156763,0.4867628519305684,0.5711997320751345
0.15633143943035072,0.08202682678616159,0.3054620063761748,0.4868899064654423,0.5711063792252808
0.1542545337192253,0.08342729769422404,0.3007199471315163,0.486897993347943,0.5711004365935428
0.1566013043084858,0.07961906507340577,0.3024337688753147,0.4871996657473521,0.570878682631248
0.15487594303072824,0.0800909349267116,0.30444698598157804,0.4872483857496351,0.5708428565503019
0.15441426232066846,0.08161999407963841,0.3076606831634921,0.4873220869369678,0.570788653834795
0.16134999228580235,0.08327645839802666,0.3098431764477964,0.487649177487404,0.5705479998125558
0.15585722847492187,0.08418578692342725,0.30610094751962275,0.4876604114977986,0.5705397316191516
0.15773818899408976,0.08248202172261902,0.3103606829539047,0.4876812964115328,0.5705243598875405
0.15104089662548237,0.0816013541799826,0.2987780165112913,0.4876980510324076,0.5705120276616256
0.1547044312660422,0.0810176471587098,0.30943926068009286,0.487700842774646,0.5705099727607017
0.152682288494618,0.08226028800363806,0.3013368170868566,0.4878522845825677,0.5703984842735232
0.15626054445181303,0.0818194117369988,0.3100941989317961,0.4879593309947599,0.5703196579247349
0.1529213055983435,0.08113446167476883,0.3019608355448104,0.4881247782907222,0.570197792578326
0.14831859078076123,0.08256351936171481,0.2974305522159551,0.4881694450691327,0.5701648847925787
0.15803118854815626,0.08216726161334717,0.3114080774093778,0.4885467086566948,0.5698868196360924
0.1530525024933296,0.08102847328971541,0.3034144240224464,0.4888180567255015,0.5696866875488764
0.15613552540291922,0.079543191730967,0.3042817652030669,0.4888221080770189,0.569683698642762
0.15459880204213722,0.08049466951535282,0.30650341065872677,0.4889000843962121,0.5696261663720761
0.1540163916334942,0.08202917791626581,0.30639089576639517,0.4890644086273762,0.5695048950792494
0.15766208284783376,0.08233289332053377,0.30483756360304065,0.4891068239528364,0.5694735859491369
0.1602890036113983,0.08156698164533317,0.31139508570614377,0.4892223793998972,0.5693882742187424
0.16006064149980698,0.08005276227242325,0.309934848219776,0.4894229756441584,0.5692401311120405
0.15751995107133393,0.07977854534703567,0.3056696804209152,0.4895059536423464,0.5691788329535504
0.15831208902719618,0.08145525771159921,0.30747078389659344,0.48960675966475,0.5691043507563435
0.15107691422833747,0.0816502722411137,0.29625788341271386,0.4897166988050235,0.5690231029198172
0.15298840549998596,0.08061054049928702,0.30445359042415937,0.4899226786695196,0.568870829425782
0.15627844229431267,0.0825689408369663,0.303386499236787,0.4900149658444239,0.5688025840696579
0.15904445104039827,0.08211364289244213,0.3076692948529256,0.490232870795895,0.5686413947349873
0.15903781798788624,0.08382511231782824,0.304612542377839,0.4902687574484606,0.5686148416747538
0.1532006217255314,0.08220423235522277,0.3049580825806993,0.4902779607362987,0.5686080317140348
0.15679876005669274,0.08283217198902017,0.30518827291239836,0.4903245711349043,0.5685735404477876
0.15373652588269693,0.08148205549900706,0.29817022554581496,0.4903337519348629,0.5685667463537363
0.155124623671393,0.08105289697117904,0.2984634031811416,0.4904322886573546,0.5684938179271439
0.16070742333420804,0.0802828070118014,0.3069209373198896,0.4906131406174289,0.5683599286952586
0.15581980360800723,0.0817442612511113,0.30454395180350174,0.4906287313296104,0.5683483841896841
0.1575169695255984,0.08059375215206156,0.3045514235861665,0.4906630462082765,0.5683229736470873
0.1559272959883737,0.08355974942252442,0.30833038594859297,0.4908628415741295,0.5681749876984821
0.15577005881508685,0.08071565855465432,0.30533191525601866,0.4911159950823838,0.5679873935058717
0.1586231150974483,0.083197914415421,0.3135100771570287,0.4911786441938473,0.5679409537421812
0.1500279946394035,0.08230702404964657,0.30262339402243466,0.4911895402810671,0.567932876219782
0.1549933337674919,0.07975243857496976,0.3061394881439063,0.4912072300997895,0.5679197619649088
0.15873372389008425,0.08145594471155465,0.3072544392913659,0.4912613193002057,0.5678796602883843
0.15647084951613888,0.08220472877844347,0.305868391608678,0.4913871403073629,0.5677863596433489
0.16143481816851663,0.08512196702474867,0.3127437961772911,0.4916830541542779,0.5675668350768497
0.15226391530716804,0.07971369371906271,0.3022095931836408,0.4917429314516322,0.5675223988494431
0.1506235996304122,0.0819862344109975,0.3058655034139633,0.4919143937032892,0.5673951230995974
0.15776772864403854,0.08505791454674907,0.3027932706477908,0.4920104601822368,0.5673237939386493
0.15327700146619935,0.0796865905495946,0.29817851276918306,0.4924907807137288,0.5669669480230037
0.15236251958773817,0.08169362203552065,0.3013744451505027,0.4925656664787933,0.5669112815506816
0.15156670290674876,0.08019603101568028,0.30143130616305913,0.4926517599673845,0.5668472733376939
0.16050939749558812,0.08185414851669691,0.31249089836991967,0.4929602990469881,0.5666177908762867
0.15692677895218468,0.08253090957259152,0.3049090405702623,0.493188052862086,0.5664483019903214
0.15692182818782519,0.08262408032772552,0.30747721639995135,0.4933314991338565,0.5663415125590552
0.14952687767962852,0.0827794951662097,0.2980642472894016,0.4935164641674623,0.5662037683986655
0.15403384003762763,0.08083578154821451,0.3003589933629207,0.4935188841243355,0.5662019659054289
0.15110635092101196,0.08285965288591915,0.30248905518443003,0.4935924507573788,0.5661471659342401
0.15816132290721127,0.08390966834331991,0.3058359285934813,0.4940095186454645,0.5658363365905068
0.15709361228971183,0.08339327234488081,0.3086049203159452,0.4941086708553117,0.5657624025224008
0.1529522180768915,0.08205522651583706,0.30309955487316215,0.4941834627520367,0.5657066232047828
0.15188692716465044,0.07902627084559662,0.29913731220255396,0.4944921506684649,0.5654763164039038
0.15751854328329867,0.0826584193452122,0.3093542444328723,0.4947762196756666,0.5652642502849096
0.15508883546727203,0.08381358991553625,0.30468224501540403,0.4948140638222996,0.5652359892897743
0.15374481105123247,0.08220737309116839,0.30578539612150324,0.4948724309346603,0.5651923980558221
0.14886998217637595,0.08206379347077014,0.3019673698796246,0.4948758195884941,0.5651898670959471
0.15443476867624711,0.08186193088303373,0.3046460115772677,0.4950025800974683,0.5650951781824761
0.15174180452505862,0.08265451583866781,0.2987503912195775,0.4951325808477806,0.5649980436501917
