step,beta,gamma,rho,distance,accepted_move,chain_id,epsilon_quantile,proposal_factor
3865,0.16029951866057973,0.08582203894477246,0.3020772583680226,0.21567124714505806,1,1,0.75,0.8
3870,0.15393964008971164,0.08230377469257502,0.2930005918496632,0.16816713942192354,0,1,0.75,0.8
3875,0.1279641867517104,0.08179512365940757,0.27929711101846527,0.7564787145544969,1,1,0.75,0.8
3880,0.1279641867517104,0.08179512365940757,0.27929711101846527,0.7564787145544969,0,1,0.75,0.8
3885,0.14299188323789802,0.06573116056615817,0.2915606592953039,0.6614528995432398,0,1,0.75,0.8
3890,0.14299188323789802,0.06573116056615817,0.2915606592953039,0.6614528995432398,0,1,0.75,0.8
3895,0.14299188323789802,0.06573116056615817,0.2915606592953039,0.6614528995432398,0,1,0.75,0.8
3900,0.1366911652926543,0.062474698189403086,0.23331293296591477,0.8516936652266383,0,1,0.75,0.8
3905,0.1317801751544819,0.07139188673735199,0.2696340071367367,0.7327227736158765,0,1,0.75,0.8
3910,0.17420178655823856,0.084408049122923,0.32448792446615177,0.3711189222316573,1,1,0.75,0.8
3915,0.19594907969757216,0.07053564057123807,0.3812129577884101,0.8388355229102409,0,1,0.75,0.8
3920,0.19594907969757216,0.07053564057123807,0.3812129577884101,0.8388355229102409,0,1,0.75,0.8
3925,0.2021860234250084,0.07702784030396742,0.37912929447312005,0.7730786219046384,0,1,0.75,0.8
3930,0.19916710032438611,0.07667390454889168,0.3748243659745465,0.7701090614071147,1,1,0.75,0.8
3935,0.19916710032438611,0.07667390454889168,0.3748243659745465,0.7701090614071147,0,1,0.75,0.8
3940,0.14260737769186071,0.0733380881195415,0.3320488970824745,0.7764522084059796,1,1,0.75,0.8
3945,0.1686471311181143,0.08888770501231608,0.25685624826033393,0.7512664940387377,0,1,0.75,0.8
3950,0.16587732942705588,0.08472419666540461,0.3435752884364385,0.30923309892532647,0,1,0.75,0.8
3955,0.15342504913896007,0.08508216229641824,0.2965150774495214,0.18170104936378098,1,1,0.75,0.8
3960,0.13377289984960342,0.0759744202713726,0.23075834673771511,0.6265938932141164,0,1,0.75,0.8
3965,0.1296926493035794,0.09290884235266197,0.24399357179423425,0.8185365440369196,1,1,0.75,0.8
3970,0.14973105661237637,0.07822299759238824,0.21884054991878124,0.8279042044090386,0,1,0.75,0.8
3975,0.15842972508822234,0.07025550988287803,0.32519198042010067,0.5284192815478972,1,1,0.75,0.8
3980,0.15683878368897192,0.07974334807308459,0.33622831777766476,0.3216985505142198,1,1,0.75,0.8
3985,0.14975837500597708,0.07793612832974267,0.3358797512917661,0.6084515755398044,1,1,0.75,0.8
3990,0.15026668125645437,0.07415716078495196,0.3583268918698573,0.7428709506204992,1,1,0.75,0.8
3995,0.16423590133621588,0.09669198550058192,0.32419059513370574,0.4564802818639562,0,1,0.75,0.8
4000,0.1766158307370599,0.11630438328608918,0.3802343273031304,0.8734233707962726,1,1,0.75,0.8
4005,0.1552417037013504,0.08920175630018358,0.359867472748845,0.8265953041761723,0,1,0.75,0.8
4010,0.15253617892509053,0.08510638303370187,0.3450587038915679,0.5302497156157171,0,1,0.75,0.8
4015,0.192997535563811,0.09592205086718,0.38897571098168776,0.7451881628103171,1,1,0.75,0.8
4020,0.1695454684892519,0.09615840120286145,0.36107246162014034,0.5901604512487659,1,1,0.75,0.8
4025,0.17026128572554103,0.08425133632721861,0.3680810061526137,0.5149365613048289,0,1,0.75,0.8
4030,0.16786855349418364,0.06851395118283916,0.23994669620535422,0.8799562557997197,0,1,0.75,0.8
4035,0.16874242245819832,0.07705422575796164,0.323020785528499,0.3297083154902374,1,1,0.75,0.8
4040,0.16188260748767674,0.1081763056484801,0.3302645423166811,0.7360348512422885,0,1,0.75,0.8
4045,0.16525005590874928,0.10867501653590597,0.28512533921576194,0.668585769862237,0,1,0.75,0.8
4050,0.18132185343807944,0.09141626487055785,0.31180082084186855,0.5183299924693029,1,1,0.75,0.8
4055,0.17857221397216097,0.09583314539448129,0.35740321018751886,0.5933276649954751,1,1,0.75,0.8
4060,0.16018039477892881,0.07441146796929532,0.24588653245846115,0.7742887187372757,1,1,0.75,0.8
4065,0.15597883751542252,0.08084212470375948,0.2533705126015321,0.5201811861588118,1,1,0.75,0.8
4070,0.1473752143344437,0.07572476200544542,0.24075544186633605,0.5982277880740186,0,1,0.75,0.8
4075,0.16473774326750432,0.0671392404683675,0.33404657152191153,0.5534337642087724,0,1,0.75,0.8
4080,0.14771085775031478,0.09910109271887822,0.2874383830980902,0.6035435140714628,1,1,0.75,0.8
4085,0.15191985943530964,0.08920510466617156,0.27358230767511177,0.4343285587958773,0,1,0.75,0.8
4090,0.18870475711836357,0.0782216797490297,0.34066695084299164,0.6890444051873414,1,1,0.75,0.8
4095,0.18535274206098087,0.07767341284776656,0.3661851241327522,0.6130704044710829,0,1,0.75,0.8
4100,0.18535274206098087,0.07767341284776656,0.3661851241327522,0.6130704044710829,0,1,0.75,0.8
4105,0.18535274206098087,0.07767341284776656,0.3661851241327522,0.6130704044710829,0,1,0.75,0.8
4110,0.1754002993722002,0.09902420841929631,0.354378259554218,0.5010243314153175,0,1,0.75,0.8
4115,0.1931594037130132,0.07016284752656793,0.35574353479579834,0.8203710358850349,1,1,0.75,0.8
4120,0.1937795656725883,0.0809366662037773,0.4149750240837486,0.8662216977722463,1,1,0.75,0.8
4125,0.16911563117462874,0.08770058194854563,0.36564696546917685,0.4996359339985704,1,1,0.75,0.8
4130,0.18851318802289813,0.09759886121288529,0.37859197213136253,0.6485608544038677,0,1,0.75,0.8
4135,0.21068339044054182,0.09845001611449451,0.39727917549386904,0.8583377780497936,0,1,0.75,0.8
4140,0.20003895876060948,0.10339259033561439,0.3556605825596865,0.8918628769703871,1,1,0.75,0.8
4145,0.20003895876060948,0.10339259033561439,0.3556605825596865,0.8918628769703871,0,1,0.75,0.8
4150,0.1754203032298507,0.10922828528589924,0.3750318305616011,0.8018216920788074,0,1,0.75,0.8
4155,0.18559777825196488,0.0835416833350833,0.32437420838213377,0.5044350179986867,0,1,0.75,0.8
4160,0.14668191705573042,0.09350212396717597,0.28590309226216093,0.5017554324237385,1,1,0.75,0.8
4165,0.16046442735068886,0.10384023492336096,0.3165833689008302,0.568177161377918,1,1,0.75,0.8
4170,0.17040996871671021,0.09029865381550387,0.3171011266712425,0.37216655963169026,1,1,0.75,0.8
4175,0.1918667145678697,0.07616342846836334,0.325310807214916,0.8682152918518178,0,1,0.75,0.8
4180,0.1918667145678697,0.07616342846836334,0.325310807214916,0.8682152918518178,0,1,0.75,0.8
4185,0.19383506913772733,0.07684460664220338,0.3209955507440721,0.8870294366701438,1,1,0.75,0.8
4190,0.17783092911441356,0.0833634913096576,0.295267988103619,0.7145605231771593,0,1,0.75,0.8
4195,0.15839030930664383,0.0887806716052872,0.36249835854044743,0.5748479076544967,0,1,0.75,0.8
4200,0.18601652693682724,0.07544814726346111,0.31331301033457937,0.6409002101325941,1,1,0.75,0.8
4205,0.15921151375011997,0.09648265468136939,0.23487677111019542,0.9017918202908957,1,1,0.75,0.8
4210,0.17037322413741274,0.07784644984463387,0.25994349179600884,0.7376543066624777,0,1,0.75,0.8
4215,0.16592552324527474,0.08246297000338372,0.3584145083263295,0.46193049908029293,1,1,0.75,0.8
4220,0.18872670079993248,0.08977998962192522,0.40413774838391514,0.7841914398915161,1,1,0.75,0.8
4225,0.1777191211142296,0.07586796023180986,0.28428566147571865,0.697059238556628,0,1,0.75,0.8
4230,0.16022909742874492,0.08221780344657378,0.2857177488835882,0.26082406724593693,1,1,0.75,0.8
4235,0.16144353048757248,0.09502154713178142,0.32136588781676473,0.4256024530723537,1,1,0.75,0.8
4240,0.1688445169583988,0.11606401049990733,0.3474801388781453,0.8353849367869917,1,1,0.75,0.8
4245,0.1986874213722343,0.09043234234494575,0.37790485028674053,0.7176947246581147,1,1,0.75,0.8
4250,0.18014222148237133,0.09232715486143271,0.30105792383088625,0.6179973870285057,0,1,0.75,0.8
4255,0.16295742388929713,0.09394239822127239,0.38589400109677224,0.8349630690124301,1,1,0.75,0.8
4260,0.1702400061262797,0.11717451993843239,0.29584942617357785,0.8656321111228076,0,1,0.75,0.8
4265,0.17150325161820085,0.10506651496336046,0.31282816549193565,0.6587686010990207,0,1,0.75,0.8
4270,0.19313428330902707,0.0927000037748895,0.36057364228597977,0.6681837783642747,1,1,0.75,0.8
4275,0.18883337284036794,0.07940187599419124,0.29599367404128657,0.7861256827588885,1,1,0.75,0.8
4280,0.15571836934261324,0.08900623665940771,0.2726649068312981,0.40267868311883903,1,1,0.75,0.8
4285,0.17679534397113866,0.09501601853043057,0.37455920805165593,0.5553606968848886,0,1,0.75,0.8
4290,0.20242271647175275,0.08773838377585615,0.38848187634017517,0.7316116408824294,1,1,0.75,0.8
4295,0.19259248731104314,0.07294898609091272,0.34852554201006253,0.8269061899489416,1,1,0.75,0.8
4300,0.17764650264140774,0.08946000472857624,0.3198876642409565,0.4330264627144461,1,1,0.75,0.8
4305,0.18153021018251625,0.08296624831330711,0.35555489221798725,0.5864472194190252,1,1,0.75,0.8
4310,0.1503019874375388,0.06148761186632053,0.3031170242846234,0.7807797612221539,1,1,0.75,0.8
4315,0.15853019443803304,0.06436920135332491,0.3198642918368888,0.6581524227797889,0,1,0.75,0.8
4320,0.12912965785550767,0.07262265111962961,0.27151702335006644,0.6035139655797281,1,1,0.75,0.8
4325,0.15111609853295188,0.07551685525156325,0.27852948004151057,0.25374174763566365,1,1,0.75,0.8
4330,0.14807159411398593,0.06902251991970842,0.23960298408136496,0.6958210397245264,0,1,0.75,0.8
4335,0.15810616218464016,0.08691421248658372,0.3242715587801572,0.18763590029186805,1,1,0.75,0.8
4340,0.16358015406689386,0.10551661913880966,0.3477053078270044,0.7145636578821807,1,1,0.75,0.8
4345,0.18433842363456332,0.10591043536833074,0.35861304837638003,0.7938859141520702,0,1,0.75,0.8
4350,0.19164933711088533,0.09216014201041717,0.35942497825944086,0.6870292818155678,1,1,0.75,0.8
4355,0.19832312329657503,0.08911003364449342,0.3779717372584669,0.7802314933181669,1,1,0.75,0.8
4360,0.20350558241973044,0.08655554562825797,0.3725348668292149,0.7359583126527112,0,1,0.75,0.8
4365,0.17387983844156352,0.09447966301454318,0.3951772986439025,0.7472153881597701,0,1,0.75,0.8
4370,0.14790241124846804,0.07682048239041386,0.2346905463142243,0.6593127946604684,1,1,0.75,0.8
4375,0.15933187905267118,0.10971142987950844,0.312421940304565,0.7258582477199081,0,1,0.75,0.8
4380,0.15183890245914983,0.08135337293035584,0.2169546485257456,0.8662979609301907,0,1,0.75,0.8
4385,0.15359394031205434,0.07331769757604194,0.23033267850095432,0.8193871341369582,0,1,0.75,0.8
4390,0.17570334065755588,0.0979291951054822,0.30109194064001443,0.5876265013102965,0,1,0.75,0.8
4395,0.15413445696184433,0.09424604808806496,0.3027488025136437,0.5129076007794544,0,1,0.75,0.8
4400,0.14036036139573563,0.09292628658247154,0.2238274129936932,0.7886531199724554,1,1,0.75,0.8
4405,0.16056986539916837,0.08667094799525119,0.340309575305157,0.38668235760094083,1,1,0.75,0.8
4410,0.19576915118890229,0.10026115416289395,0.40435362432949445,0.8689844439378442,1,1,0.75,0.8
4415,0.20466219142032654,0.08665720593030951,0.3756658797909281,0.8584236738071438,0,1,0.75,0.8
4420,0.18496359790570052,0.07459857754999612,0.3413656794333964,0.7355818788944527,0,1,0.75,0.8
4425,0.19953906598205,0.09349104520003115,0.38794722067525544,0.8600117630816716,0,1,0.75,0.8
4430,0.17807302081653748,0.09356082473638058,0.3967249818473625,0.7246229275268284,0,1,0.75,0.8
4435,0.1935453883514784,0.09088384410616382,0.3991435428324663,0.6458179514176513,1,1,0.75,0.8
4440,0.18989225881529823,0.10154821969480277,0.3645569735376555,0.6492584659595099,1,1,0.75,0.8
4445,0.18717171816245523,0.09598849112680637,0.366889481243358,0.6430893678263722,1,1,0.75,0.8
4450,0.15129937077180394,0.07081050818673375,0.24989298383822767,0.6508249552945916,0,1,0.75,0.8
4455,0.13574174463851324,0.06266473968437822,0.24621148365290463,0.8399662590531115,0,1,0.75,0.8
4460,0.16039561348860604,0.07565384916903858,0.28460949323349544,0.36504100611577306,1,1,0.75,0.8
4465,0.15911350879764857,0.09921261443174698,0.3266497255147585,0.47399795885330875,0,1,0.75,0.8
4470,0.17339379429993662,0.07323096718256782,0.37287914513146925,0.66210515987023,1,1,0.75,0.8
4475,0.18082951845473327,0.07202221862469246,0.38126329666447245,0.8251589726644152,0,1,0.75,0.8
4480,0.19446602392692422,0.09585335068524384,0.34673103299676183,0.7389274070422358,0,1,0.75,0.8
4485,0.16451696831983195,0.08541583098721615,0.25383930594726234,0.6377044273788737,1,1,0.75,0.8
4490,0.12749740348744426,0.08350903115137401,0.24325979147784138,0.849406886873847,1,1,0.75,0.8
4495,0.13071776850009253,0.08472467739191925,0.25639238142963794,0.756377375781193,0,1,0.75,0.8
4500,0.17425543256006465,0.08097616447714759,0.25480694899606016,0.8916222798374202,1,1,0.75,0.8
4505,0.14516109922006745,0.08042144458054365,0.2365707695478781,0.6123864870274484,1,1,0.75,0.8
4510,0.12513080572083765,0.0910378926222354,0.23104310153926208,0.8755671087344147,0,1,0.75,0.8
4515,0.14283484694815277,0.10292079400695678,0.2732774072615836,0.7770733489455591,1,1,0.75,0.8
4520,0.15051998917287215,0.11172788220121248,0.26537315711566495,0.8346751746272122,0,1,0.75,0.8
4525,0.1529700437647884,0.10268980525042112,0.2555500982772315,0.7593763228267969,0,1,0.75,0.8
4530,0.14571104429672982,0.0818504909073171,0.31775183688014547,0.539379530927057,0,1,0.75,0.8
4535,0.1555283149481782,0.07529144086228977,0.30210236075992675,0.18639780082837804,1,1,0.75,0.8
4540,0.16793392816223388,0.0834645726576935,0.2744389549750337,0.4866954053191009,1,1,0.75,0.8
4545,0.15358058459707563,0.07703429526156551,0.28487073371388727,0.2155840675939198,0,1,0.75,0.8
4550,0.13470404129859803,0.08015764721910827,0.24082450891595839,0.5908462880870783,1,1,0.75,0.8
4555,0.14465482987360764,0.07501991642459677,0.3415758444827018,0.6979959358523269,1,1,0.75,0.8
4560,0.16841544537159162,0.06737030426224357,0.30095962594296066,0.6729020463360057,0,1,0.75,0.8
4565,0.17370032103951366,0.06955913944031762,0.3817709662109843,0.7703453218102645,0,1,0.75,0.8
4570,0.15963299936209557,0.07770657994375949,0.3440252398457416,0.4873622002105489,1,1,0.75,0.8
4575,0.1405036242246892,0.090439043318938,0.22541473126281486,0.7490299337065994,1,1,0.75,0.8
4580,0.1744543716710344,0.1132581923571547,0.34375535017095393,0.8248568891117205,1,1,0.75,0.8
4585,0.16933888221598623,0.07869202132821008,0.23515051120132496,0.8857989964781272,0,1,0.75,0.8
4590,0.18191809168816647,0.06561166156450998,0.32300391496759984,0.8548877679771965,0,1,0.75,0.8
4595,0.18191809168816647,0.06561166156450998,0.32300391496759984,0.8548877679771965,0,1,0.75,0.8
4600,0.19208675193672267,0.09203097303669461,0.3281095029303223,0.7485542159030308,1,1,0.75,0.8
4605,0.1778714341071944,0.0974176133325201,0.3414452095848671,0.47378470031316816,1,1,0.75,0.8
4610,0.19366125654408994,0.08911567400385992,0.40733550499516324,0.8233937594260157,1,1,0.75,0.8
4615,0.19366125654408994,0.08911567400385992,0.40733550499516324,0.8233937594260157,0,1,0.75,0.8
4620,0.19366125654408994,0.08911567400385992,0.40733550499516324,0.8233937594260157,0,1,0.75,0.8
4625,0.19158667685969816,0.11255108881466165,0.3801009724987907,0.8952190291377381,0,1,0.75,0.8
4630,0.19158667685969816,0.11255108881466165,0.3801009724987907,0.8952190291377381,0,1,0.75,0.8
4635,0.19904433501709554,0.09990774446422528,0.4024600161024063,0.8943538964330717,1,1,0.75,0.8
4640,0.19618082195752964,0.09898948828814458,0.383836067817094,0.7112397824502327,0,1,0.75,0.8
4645,0.1817924502401056,0.10433267292443012,0.3522863594324655,0.7213204374659039,1,1,0.75,0.8
4650,0.20358591022350034,0.09171461631375513,0.36302186248687107,0.7932697055126828,1,1,0.75,0.8
4655,0.18203462796990208,0.07269908878324238,0.38056784636503965,0.7474854830512085,0,1,0.75,0.8
4660,0.18213112938500092,0.07898588761018796,0.3768454701133289,0.6301690180729225,0,1,0.75,0.8
4665,0.16551552830958893,0.09331098209410639,0.28335922414750064,0.46872997554631995,1,1,0.75,0.8
4670,0.1852401457327906,0.08455262821838098,0.27781983644273417,0.8802139576565643,0,1,0.75,0.8
4675,0.15929334080343857,0.07442821489290437,0.22803286473202045,0.8890127839287443,1,1,0.75,0.8
4680,0.16817811738045566,0.07165622833529481,0.2934322027711511,0.6703826480171462,0,1,0.75,0.8
4685,0.1286466786836688,0.08045441076806867,0.26448185505038574,0.7515039718626498,0,1,0.75,0.8
4690,0.14065196055786774,0.09689436954636896,0.2663040116412056,0.6608615849235125,1,1,0.75,0.8
4695,0.1802412256530304,0.08626288979500889,0.4153866620388016,0.8513552851424472,0,1,0.75,0.8
4700,0.163130502147587,0.08734597693691339,0.2856538407577335,0.4018389098583232,1,1,0.75,0.8
4705,0.1409341291500796,0.0853008154750928,0.2501905174516679,0.4863302051777317,1,1,0.75,0.8
4710,0.13980078390934003,0.06542590222568889,0.2242533218644732,0.8053637592890986,0,1,0.75,0.8
4715,0.1264474289886299,0.07940748748720347,0.2128141643683826,0.8089513899665008,0,1,0.75,0.8
4720,0.1379315342144836,0.0718052990495205,0.20617111828750492,0.8903149692464898,0,1,0.75,0.8
4725,0.1331515109733765,0.08875296058727346,0.24160838705104012,0.7102426384751522,0,1,0.75,0.8
4730,0.1569498019371524,0.1115146159517401,0.2857004893786559,0.7962087882951601,0,1,0.75,0.8
4735,0.18849708912327182,0.09232167624460205,0.33414118973287527,0.76717559285562,0,1,0.75,0.8
4740,0.21151134506355523,0.09167840015824699,0.37491334908160223,0.8881925324943066,0,1,0.75,0.8
4745,0.16718261548121452,0.07367919215576381,0.37381599526896697,0.6937188005277221,1,1,0.75,0.8
4750,0.15390649586831434,0.06624395745737598,0.35740938808467204,0.8689318668026894,0,1,0.75,0.8
4755,0.16263208030272094,0.0653863465183964,0.27673141508155247,0.7236674724007702,1,1,0.75,0.8
4760,0.1678857238412952,0.0683280837499082,0.3331720173071804,0.5742239725214932,0,1,0.75,0.8
4765,0.2048838424753932,0.07742570150777581,0.3565461227458487,0.8700698797437801,0,1,0.75,0.8
4770,0.19811774386087747,0.07796439480710987,0.3471707680413317,0.8430012088456705,0,1,0.75,0.8
4775,0.19811774386087747,0.07796439480710987,0.3471707680413317,0.8430012088456705,0,1,0.75,0.8
4780,0.15883793750231012,0.07877132029669076,0.2670359706249078,0.5198777892961703,1,1,0.75,0.8
4785,0.14894620243348744,0.07633299437801691,0.25076423422467214,0.5247440044809295,1,1,0.75,0.8
4790,0.1817128811576516,0.08494265697737632,0.31502750301112775,0.5952042162122625,1,1,0.75,0.8
4795,0.17759229773002744,0.0857544070183723,0.29039118705830275,0.7380993551988426,1,1,0.75,0.8
4800,0.14242796947145855,0.06246747413324185,0.30726182761058823,0.7554464819824857,0,1,0.75,0.8
4805,0.14242796947145855,0.06246747413324185,0.30726182761058823,0.7554464819824857,0,1,0.75,0.8
4810,0.15733756318978218,0.07901593451491505,0.22036796972518535,0.8789437424560792,0,1,0.75,0.8
4815,0.16534162422957913,0.07533687743586817,0.23624642367536658,0.825284428386681,0,1,0.75,0.8
4820,0.16421847232353126,0.09537774490293183,0.26776849945731923,0.5538356304658715,0,1,0.75,0.8
4825,0.1545528221183903,0.08118343934879052,0.3422982597696628,0.49519017730178055,1,1,0.75,0.8
4830,0.17345161727876424,0.07385629712419166,0.32649339385803544,0.45785825289519183,1,1,0.75,0.8
4835,0.18301060552361226,0.10319648459679638,0.30277678056836893,0.8711456784131179,1,1,0.75,0.8
4840,0.19129002044437887,0.08528940693073334,0.3715598794172534,0.7534744775502663,0,1,0.75,0.8
4845,0.18107507891330782,0.07502646579760308,0.31289137843607023,0.7220179353173233,0,1,0.75,0.8
4850,0.1852051888042713,0.06521616137176142,0.3291175376588096,0.8738473760038737,0,1,0.75,0.8
4855,0.1852051888042713,0.06521616137176142,0.3291175376588096,0.8738473760038737,0,1,0.75,0.8
4860,0.1804979514969074,0.08354721695621539,0.3294926020354073,0.44157618038047386,0,1,0.75,0.8
4865,0.18061854596103058,0.11602015788705378,0.39129979600621884,0.9016343981251929,1,1,0.75,0.8
4870,0.18061854596103058,0.11602015788705378,0.39129979600621884,0.9016343981251929,0,1,0.75,0.8
4875,0.17525087267555398,0.11396769902597172,0.3677467293594823,0.8338288486195038,0,1,0.75,0.8
4880,0.1869396419223493,0.10057791953072182,0.36194395668784596,0.7167204580286656,1,1,0.75,0.8
4885,0.20053822353795492,0.09754406757117712,0.3997824836659473,0.8473515538621559,1,1,0.75,0.8
4890,0.20130189148595873,0.08758760894261801,0.36635075902934966,0.8366356946617574,1,1,0.75,0.8
4895,0.19101534515261595,0.0827059632650157,0.3773067531473907,0.678535440155494,1,1,0.75,0.8
4900,0.1982517418700865,0.08090834120840677,0.395161729316301,0.777285655655157,1,1,0.75,0.8
4905,0.1949211075279117,0.07221887391113929,0.37478502157753135,0.8853838326258504,1,1,0.75,0.8
4910,0.19329424794333064,0.08566288110746674,0.35888074361972644,0.7336042399564282,1,1,0.75,0.8
4915,0.19556569676004473,0.08238467049964383,0.4108410675248086,0.8807841306758699,0,1,0.75,0.8
4920,0.19140419942876888,0.10046838427796126,0.36714347376891737,0.6373895703190713,0,1,0.75,0.8
4925,0.20284138179038194,0.09293696960890299,0.3371257087025369,0.7660837865747085,0,1,0.75,0.8
4930,0.180134348611383,0.07220728373690258,0.3356408927694105,0.6593169980673265,1,1,0.75,0.8
4935,0.19502492405499,0.08745064454735403,0.29121638143110035,0.8697617750899781,0,1,0.75,0.8
4940,0.18334254340349676,0.10153522896378639,0.3609208060381827,0.6116017345831997,1,1,0.75,0.8
4945,0.18414421174662207,0.10311788904075553,0.39518253862545244,0.750159127580997,0,1,0.75,0.8
4950,0.19069847459856695,0.09091151641978457,0.3801516787478812,0.5822994518135926,1,1,0.75,0.8
4955,0.1797415264692986,0.10555512984508837,0.3249641157409386,0.7072001083905503,0,1,0.75,0.8
4960,0.19382185384160439,0.07689275242381764,0.3981954936139982,0.8763550550803656,0,1,0.75,0.8
4965,0.17769259051034436,0.09000830852958377,0.4151834010244344,0.8348264684045666,1,1,0.75,0.8
4970,0.16408792759794874,0.08894126957759556,0.35928775276041003,0.5092605614244851,0,1,0.75,0.8
4975,0.1598933921002533,0.10527871804676792,0.25482114323715904,0.8521534627757656,0,1,0.75,0.8
4980,0.17551778801532036,0.09257019212514257,0.3225730061593235,0.5664716205915117,1,1,0.75,0.8
4985,0.17371919729191843,0.09366595524805368,0.2972873104756016,0.5567187086136831,0,1,0.75,0.8
4990,0.15604337193590948,0.09800713535113943,0.31610204133503683,0.4669385466687664,0,1,0.75,0.8
4995,0.14179661541176822,0.0954063404087093,0.24782605778498823,0.6689663535722626,0,1,0.75,0.8
1000,0.1651436415785767,0.06544124862815345,0.2697382491653772,0.7895918049695723,0,2,0.75,0.8
1005,0.15989697033566305,0.06275942330550456,0.3311156583561413,0.7200525079275408,0,2,0.75,0.8
1010,0.1595152264828917,0.07676283488849986,0.3319527952587736,0.2948469754051475,0,2,0.75,0.8
1015,0.1610311685905816,0.07605683074571155,0.27815690999854525,0.41412191271444176,0,2,0.75,0.8
1020,0.17016587994475277,0.06983999942287611,0.3821267918515017,0.7854140067916165,0,2,0.75,0.8
1025,0.17853111159226223,0.09588410507550936,0.28859746409274917,0.6498987809779935,1,2,0.75,0.8
1030,0.17528871520157124,0.11690992655647182,0.30986829420143236,0.8469354974912408,0,2,0.75,0.8
1035,0.17215003940207127,0.11872221715418418,0.3503610300279299,0.8365335294265722,0,2,0.75,0.8
1040,0.17215003940207127,0.11872221715418418,0.3503610300279299,0.8365335294265722,0,2,0.75,0.8
1045,0.16996197906764673,0.09853151997394077,0.3821162493841497,0.7198145551343538,0,2,0.75,0.8
1050,0.1655194271872802,0.09211709907110105,0.36147275340567625,0.5220175426123298,1,2,0.75,0.8
1055,0.19034386966660138,0.10887288777484738,0.4059890246007882,0.863376099115344,1,2,0.75,0.8
1060,0.20379821398979503,0.09799906002286393,0.4011975180474485,0.8384574520310465,0,2,0.75,0.8
1065,0.18741212148992387,0.11380172803928067,0.3447242826266478,0.8840813299246958,1,2,0.75,0.8
1070,0.18936373278544466,0.10670465723950032,0.35706234095997474,0.7318338141141592,0,2,0.75,0.8
1075,0.17571052088172406,0.1049642357501443,0.3603551701597472,0.7012746022307131,0,2,0.75,0.8
1080,0.18032074553800204,0.104999517411972,0.36678209865446254,0.6810773165530197,0,2,0.75,0.8
1085,0.16531488343826464,0.0950243888630088,0.36488756844320747,0.6450648982534007,1,2,0.75,0.8
1090,0.1933512907120743,0.08847202226015922,0.31087426204163554,0.833684048403762,0,2,0.75,0.8
1095,0.15185638922907074,0.06949557362580362,0.3242991223235731,0.5562610305360577,1,2,0.75,0.8
1100,0.1835869281565698,0.0810867841000374,0.3224482584545743,0.6306037068000021,1,2,0.75,0.8
1105,0.193301572069996,0.0944365594686928,0.2928145319047811,0.858296916866153,0,2,0.75,0.8
1110,0.17429151923124625,0.07572025218896711,0.34926712903727447,0.551856285968124,1,2,0.75,0.8
1115,0.1970819267243432,0.07304186129999883,0.3430036033688459,0.8782494073761444,1,2,0.75,0.8
1120,0.15319399468949516,0.10041622265495817,0.3246127267109675,0.6472418622488514,0,2,0.75,0.8
1125,0.1689356127645237,0.09729601576300213,0.3003877028014046,0.5369148400812287,1,2,0.75,0.8
1130,0.14967057465878728,0.08034230922225898,0.33251651576858204,0.39042633543316924,1,2,0.75,0.8
1135,0.17110639067221706,0.09472106262756037,0.3106829366631378,0.475977973873786,0,2,0.75,0.8
1140,0.1323170643751603,0.08292243617597578,0.24263604370572597,0.5680080142644754,0,2,0.75,0.8
1145,0.1518247984413295,0.06183690670353097,0.2872615910540498,0.7027007764282328,0,2,0.75,0.8
1150,0.1891311479790886,0.10208401231506965,0.3599892651356843,0.6823924973508887,1,2,0.75,0.8
1155,0.16174906306076928,0.0898153026356683,0.3686720882942604,0.7128347957894441,0,2,0.75,0.8
1160,0.16956315944110636,0.06773308131520087,0.35126621020775045,0.6846523601504443,0,2,0.75,0.8
1165,0.15898498031652214,0.07070983461212528,0.3053467853838943,0.41645440750369855,0,2,0.75,0.8
1170,0.16733489460425077,0.096412895864584,0.3023084137729394,0.5682670122065046,1,2,0.75,0.8
1175,0.1863565960631486,0.08853518104113539,0.3361828993685937,0.5087933327560645,1,2,0.75,0.8
1180,0.20783598977245618,0.10950500358572987,0.40177137747762737,0.894502782416277,1,2,0.75,0.8
1185,0.18858479640227385,0.11019551795209023,0.3530857459231681,0.7719961665659868,0,2,0.75,0.8
1190,0.1817438823976919,0.10470495107150182,0.3082111490299586,0.6507698952330022,0,2,0.75,0.8
1195,0.15490758696044934,0.09413483091371565,0.27201832632896134,0.5697076453311744,1,2,0.75,0.8
1200,0.1558824268999919,0.08629685367135911,0.24150716027025598,0.7093530084689234,0,2,0.75,0.8
1205,0.17881626211805418,0.07998934247746402,0.27284958177857216,0.7888329770369312,0,2,0.75,0.8
1210,0.16884428877477106,0.06905382500632283,0.28464856245318126,0.7422327204296216,0,2,0.75,0.8
1215,0.18319534017007155,0.10483867154308667,0.37244354120095036,0.7074988327317167,0,2,0.75,0.8
1220,0.18302477552660307,0.10158990109717006,0.4114048814667768,0.8822504140506903,1,2,0.75,0.8
1225,0.1862285272124239,0.10798420209585344,0.373884780733088,0.7707251426307788,0,2,0.75,0.8
1230,0.1862285272124239,0.10798420209585344,0.373884780733088,0.7707251426307788,0,2,0.75,0.8
