beta,gamma,rho,distance,infected_peak,infected_time_of_peak,infected_auc,infected_extinction_time,rewiring_peak,rewiring_time_of_peak,rewiring_auc,rewiring_zero_fraction
0.1589412776422269,0.1083686524670971,0.3258886611259122,0.7407226292149497,0.5725,8.9,8.014499999999998,55.8,98.925,5.925,568.075,0.932462686567164
0.2013277777665501,0.0923165035164891,0.3811608171667398,0.7407480326609217,0.6689999999999999,7.6,9.808125,62.35,119.65,5.05,574.45,0.9481343283582088
0.1640903912004678,0.0682671420637458,0.283764637110085,0.7407980728237538,0.7264999999999999,8.075,14.027374999999996,89.5,98.4,4.85,476.25,0.9451492537313436
0.1788042027480392,0.1028814681559068,0.3067870977558771,0.7408366161496653,0.627,7.65,8.633374999999997,57.775,96.85,4.85,479.825,0.9420398009950248
0.184569048870288,0.090805820337384,0.3014544958458061,0.7408841357200849,0.6563749999999999,7.425,9.754124999999998,63.75,101.575,4.7,462.875,0.9462686567164178
0.1686114711398794,0.0644048955226665,0.3388622128994383,0.7409103516702633,0.724625,8.775,14.413875,91.8,115.9,5.65,590.7,0.9432835820895524
0.1469423061701877,0.1028968216292156,0.2602956030169943,0.7410519340986463,0.5934999999999999,8.85,8.558625,58.075,83.95,5.75,470.0,0.9300995024875622
0.1865890053032346,0.0935645693153817,0.3246268246978198,0.7412142240064111,0.665875,7.425,9.719375,59.825,107.1,4.725,501.575,0.9460199004975124
0.194989681299531,0.107741919291404,0.3527005310182502,0.7412274949400336,0.6147499999999999,7.7,8.351249999999999,57.775,109.475,4.975,527.175,0.9437810945273633
0.1463160590036744,0.0618003891772325,0.2887306307558847,0.7413031815321388,0.721375,9.175,15.045124999999995,96.175,97.325,5.7,541.575,0.9407960199004975
0.1537005592659598,0.1046647077821889,0.2937976495651929,0.7414473546738205,0.5751250000000001,9.0,8.422125,55.5,89.15,5.5,519.725,0.9291044776119404
0.1871522350301853,0.1126035187852999,0.3749833647288614,0.7414473930837414,0.592125,8.3,8.10925,56.575,111.775,5.375,601.65,0.9398009950248756
0.1527628190534775,0.0965656705329483,0.2481254532763158,0.741538314252168,0.61675,8.4,9.360874999999998,62.375,79.875,5.025,430.75,0.9340796019900496
0.1529053488216767,0.0683009664826797,0.3455849036108649,0.7415597709324088,0.70225,9.1,13.9095,92.0,113.0,5.7,646.65,0.9386815920398012
0.1971933285904983,0.0813161340299425,0.3846401400119403,0.7415832162537714,0.6862499999999999,7.825,11.469499999999998,74.15,124.55,4.9,602.475,0.948258706467662
0.1277022902956235,0.0772497058080872,0.2574075802274456,0.7415836827241362,0.632875,10.25,11.660249999999998,80.9,86.825,6.275,528.25,0.9225124378109454
0.1879120534807756,0.0996388293829511,0.3803513606909863,0.7416393510996284,0.626625,7.975,9.0015,56.2,117.075,5.05,587.125,0.9416666666666668
0.1528025724897825,0.0639815675902482,0.2499644420632738,0.7419431659690032,0.7210000000000001,8.575,14.535499999999995,91.8,89.1,5.45,449.25,0.9394278606965172
0.1412542237518541,0.0678301561584362,0.2398819532323101,0.7420530033690961,0.701375,8.675,13.827375,91.85,84.75,5.15,439.9,0.9404228855721392
0.172044311426781,0.0745260931434158,0.2560670678161485,0.7420975201178118,0.701875,7.925,12.320249999999998,79.7,89.15,4.9,413.0,0.9458955223880596
0.1506709989838899,0.106073332600796,0.301698039547902,0.7421083561687332,0.579625,8.975,8.403875,56.1,90.025,5.875,534.25,0.9279850746268656
0.1478563864207466,0.0630528877317382,0.3029982383789957,0.7421313211264162,0.7136250000000001,9.35,14.626749999999998,96.1,100.925,6.0,574.275,0.93681592039801
0.1876481097981135,0.0980122121149269,0.4055985417011921,0.7422022517954783,0.621,8.35,9.193499999999998,61.75,120.2,5.45,652.375,0.9393034825870646
0.1328924467095991,0.0831913451776307,0.2746184433413948,0.7422578746790054,0.623,10.05,10.962875,71.875,85.675,6.625,548.55,0.925995024875622
0.1796391749542422,0.0936945762395512,0.2940711037636782,0.7423360552014706,0.659375,7.45,9.706374999999998,64.85,97.95,4.525,460.625,0.9432835820895524
0.1960325480935805,0.0770731652599461,0.3391169794043076,0.7424418904717668,0.713,7.475,11.773374999999998,76.625,113.45,4.7,510.0,0.9498756218905472
0.1366578533171054,0.0953292499727144,0.2544235432692225,0.7424502064760135,0.59375,9.45,9.554375,64.9,80.05,6.225,491.9,0.9268656716417912
0.1770903158129724,0.0943959438894179,0.3969067470173973,0.7424594409244093,0.62,8.95,9.511374999999996,66.825,119.725,5.775,675.8,0.9365671641791044
0.15684550274436,0.0639480105802079,0.2653930259878136,0.7425421271783952,0.7293749999999999,8.325,14.616625,89.05,95.0,5.0,464.325,0.9437810945273633
0.1869071728640107,0.0752254476005923,0.3580638345234865,0.7425571867323613,0.701375,7.8,12.262874999999998,79.475,123.775,4.8,577.425,0.9471393034825872
0.1621149383662905,0.1053429133165768,0.2874125153420245,0.7426801714335691,0.5822499999999999,8.8,8.379624999999999,55.875,86.475,5.55,480.55,0.9335820895522388
0.1456513614882526,0.0613936169089566,0.3003508579334564,0.7427036851118862,0.718375,9.25,15.025375,94.375,104.275,5.95,580.275,0.9365671641791044
0.1697330187669721,0.0811109056589584,0.268528900085723,0.7427462003191064,0.682875,7.775,11.077999999999998,73.15,92.125,4.575,437.85,0.9485074626865672
0.1631451930434785,0.1087252407124396,0.300750306469093,0.7427895379037586,0.5706249999999999,8.35,8.005500000000001,56.375,90.95,5.425,504.95,0.9332089552238806
0.2057253518298208,0.0921208441799225,0.3491890941962886,0.7427960332142662,0.66725,7.575,9.851375,62.625,112.125,4.675,512.65,0.9485074626865672
0.133839804853408,0.0632017379858613,0.2409584591182634,0.7428024915050466,0.70525,9.2,14.679875,92.775,85.6,5.725,468.35,0.9334577114427862
0.1331031068547421,0.0734994692515666,0.3087038983910805,0.7428290721506651,0.656875,9.975,12.469,82.95,100.0,6.475,626.425,0.9261194029850746
0.1658773829703293,0.0817724981612995,0.2554876868283238,0.7429537528829723,0.6766249999999999,7.9,11.22,71.9,86.25,4.725,412.125,0.9444029850746268
0.1498572488643345,0.0747183143551776,0.3505624557072612,0.7430012990061979,0.657375,9.625,12.245625,78.525,112.025,6.4,665.125,0.9305970149253732
0.1262533183886232,0.0721895518955907,0.2845090343944815,0.7430288514576403,0.655125,10.0,12.567749999999998,84.675,93.05,6.5,584.4,0.9242537313432836
0.1263571265515329,0.0818132034569354,0.2448005412135581,0.7430421608934711,0.6295,9.975,11.100124999999998,76.4,78.925,6.35,491.525,0.925497512437811
0.1817000048857577,0.0804845153048198,0.3884516426740035,0.743309963138582,0.68525,8.225,11.374249999999998,75.05,128.375,5.25,646.45,0.9427860696517414
0.1606491400453689,0.1117344932719474,0.290165882559915,0.7433697473165221,0.5741250000000001,8.55,7.994,56.575,88.725,5.4,489.575,0.9375621890547264
0.1899847356450174,0.0776543537200054,0.3526439692934607,0.7433722982248617,0.698375,7.6,11.763125,77.35,118.825,4.725,558.675,0.9502487562189053
0.1902095147926475,0.1015391389726221,0.3700881088910083,0.7433840893495685,0.632625,7.65,8.911875,60.725,115.8,4.925,574.725,0.9458955223880596
0.1739772873572064,0.1132627692017645,0.3599877497742448,0.7434694401495675,0.577375,8.425,7.878249999999999,55.275,104.6,5.6,588.95,0.93681592039801
0.1807769872375185,0.0891699946742722,0.2834748744795047,0.7434797251180344,0.664125,7.675,10.198375,64.875,92.55,4.775,438.625,0.9477611940298508
0.1892112037486621,0.1052458552823458,0.3778079883781767,0.743518704452459,0.600875,7.9,8.426625,57.45,112.9,5.05,587.7,0.9396766169154228
0.136312163638079,0.0638804485222757,0.2825250832630295,0.7435556711844074,0.6977499999999999,9.725,14.521249999999998,94.975,97.25,6.1,567.225,0.9342039800995025
0.1429273261484147,0.0763789393767409,0.224928384505249,0.7436122219010696,0.66875,8.3,12.156249999999996,79.425,77.1,4.975,404.65,0.9389303482587064
0.172977047391167,0.0738878626010992,0.2620859424049341,0.7437220628820451,0.709,7.7,12.612625,74.0,95.5,4.775,429.425,0.9471393034825872
0.1306190507376141,0.0822283006772866,0.207805301901463,0.7437385264985502,0.653875,8.825,11.26325,73.325,73.575,5.35,401.15,0.932587064676617
0.1825356177620376,0.1091490745970475,0.3815952271146474,0.7438139832642866,0.5890000000000001,8.35,8.233374999999999,57.275,110.625,5.175,614.275,0.9373134328358208
0.177187182419436,0.0826515331087915,0.2823027025689192,0.7438314067757855,0.6896249999999999,7.55,11.043625,69.05,96.4,4.675,445.275,0.94863184079602
0.1541697815065455,0.073153469968848,0.240115454493998,0.7438598670811185,0.692,8.275,12.539125,83.8,82.775,4.8,415.25,0.941044776119403
0.1470218764418442,0.0915625225308889,0.3433537640824324,0.7438599469473733,0.60125,9.625,9.907625,71.375,102.825,6.05,653.525,0.9233830845771144
0.1661366953475606,0.1010158552750523,0.3619705240718258,0.7438913398499487,0.5852499999999999,8.825,8.630999999999998,58.1,108.55,5.55,636.975,0.9312189054726367
0.1896327874799203,0.1046299973036006,0.3373871571097538,0.7439095713965838,0.619125,7.775,8.547625,56.225,104.05,4.825,517.55,0.9435323383084576
0.1817395026373751,0.1163014791046161,0.3475111241669807,0.7439149318881222,0.578625,8.075,7.5075,56.95,102.85,5.225,542.85,0.9390547263681592
0.1693308695162119,0.0663271168263743,0.2842275978968069,0.743948504855935,0.72,8.025,13.822,92.575,99.725,5.025,477.3,0.9455223880597016
0.1549394968607918,0.1066621083132059,0.2829229236869566,0.7441240206070489,0.570625,8.5,8.289625000000001,56.825,88.55,5.55,491.15,0.9319651741293532
0.184520316117743,0.1078037798912861,0.3514127119146679,0.7441651940410517,0.6047499999999999,7.925,8.24425,57.45,110.575,4.9,540.05,0.9425373134328356
0.1275062493891195,0.0711537304704689,0.2646545938627404,0.7441711554271649,0.659,10.0,12.967249999999998,86.275,85.475,6.45,529.45,0.92636815920398
0.1958139769264271,0.100328024712557,0.3594609377727603,0.7442341482205674,0.625625,7.65,8.953999999999999,57.625,113.525,4.875,550.275,0.9432835820895524
0.1231454372685945,0.0775701846438043,0.2540724368325291,0.7442357081934934,0.6275000000000001,10.05,11.782749999999998,77.25,80.05,6.275,528.35,0.9227611940298508
0.1516138061336729,0.1032598920953217,0.3014078347132394,0.7443008240149083,0.5752499999999999,9.25,8.54375,57.375,88.4,6.0,533.725,0.929353233830846
0.1317265142673562,0.0820229521226703,0.2565691732813744,0.7443668190777085,0.618625,10.175,10.947125,71.85,80.7,6.175,514.925,0.9235074626865672
0.1769505189940021,0.1090265573750372,0.3391001047066382,0.7443953330842418,0.59975,7.95,8.101624999999999,53.975,104.45,5.075,547.775,0.93818407960199
0.1665452196412161,0.0758087444252393,0.3757441231501905,0.7445338049193798,0.6686249999999999,9.325,12.217249999999998,78.45,119.7,6.125,676.85,0.9342039800995025
0.1833295587279156,0.1048139591155274,0.3557352992077641,0.7445501103826001,0.608,8.025,8.467249999999998,54.525,110.775,5.125,565.7,0.9427860696517414
0.1263932323779784,0.0820813701551663,0.2226978066852726,0.7446076130135437,0.623,9.7,10.950625,76.15,74.4,5.9,446.525,0.9271144278606964
0.1813144204833438,0.0920141652143835,0.2992737790030007,0.7446131765289256,0.657125,7.325,9.773125,67.725,100.25,4.6,459.325,0.9455223880597016
0.1560591305318761,0.0817466988015794,0.2421025279115703,0.7446307229966431,0.6788749999999999,8.175,11.3355,70.8,79.25,5.05,399.575,0.9416666666666668
0.1325765915598346,0.0770756461274532,0.2145610594784414,0.7446898640334203,0.6592499999999999,9.125,11.94275,76.075,71.55,5.6,412.075,0.932462686567164
0.1942288790336456,0.0769098419370575,0.3770489731001141,0.7447564581807492,0.708,7.725,12.054624999999998,79.3,122.65,4.825,592.0,0.9466417910447762
0.19817093304152,0.0957042011090582,0.3733187429845002,0.7450204580422732,0.649125,7.55,9.48825,61.65,120.05,4.875,567.15,0.9441542288557216
0.193798585037495,0.1021929352116823,0.3283684564125474,0.7450911023063198,0.621625,7.675,8.498625,58.925,101.55,4.875,494.7,0.9460199004975124
0.1886696476247953,0.1031018178636895,0.403640546260805,0.7451150630644329,0.6223750000000001,8.375,8.785499999999999,58.925,118.275,5.275,637.675,0.9393034825870648
0.1610412916694514,0.0853565459207324,0.3741321121593211,0.7451166759328611,0.6397499999999999,9.25,10.655499999999998,73.125,115.6,6.325,676.825,0.9318407960199006
0.1761664074253802,0.0782291160426374,0.3961110282467926,0.7451253941558221,0.67275,8.55,11.7925,76.85,125.65,5.55,677.8,0.9398009950248756
0.179383742417248,0.1083226934314002,0.3165381809967174,0.745172113578707,0.58925,7.95,8.092625000000002,55.475,97.475,5.1,504.35,0.9393034825870646
0.1324510116024916,0.0787436306847789,0.2567147423455561,0.7452056306240061,0.6405000000000001,10.0,11.749,76.2,83.325,6.55,507.25,0.9248756218905474
0.146440914825231,0.0749705433053058,0.2180580303147968,0.7453213122805187,0.672625,8.55,12.353624999999996,78.65,76.775,5.3,393.325,0.9389303482587064
0.1968015817919895,0.1028826591234006,0.3773173427982558,0.7453906830793924,0.627375,8.025,8.74625,56.95,116.625,5.0,584.65,0.9431592039800996
0.1233709873608382,0.0715706022258183,0.2392344335390517,0.745406664988476,0.6682499999999999,10.025,12.88725,80.725,83.0,6.475,502.3,0.9264925373134328
0.1779364957497797,0.090891141153403,0.2717612708244536,0.7454284409250592,0.668,7.75,10.01625,66.0,90.375,4.775,424.325,0.9452736318407962
0.1449625235577918,0.0958059867502321,0.2518070047270832,0.7454828556400693,0.60775,9.025,9.401625,59.65,78.325,5.8,451.65,0.9308457711442786
0.1592744072233915,0.1055227248657655,0.3492832981993105,0.7455378713443598,0.5832499999999999,9.1,8.485375,58.075,107.55,5.95,620.025,0.9322139303482586
0.151241148808687,0.0987088494912964,0.3426746589965018,0.7455863307346073,0.5898749999999999,9.325,9.151875,59.375,102.4,6.15,630.9,0.9297263681592038
0.1999003372355191,0.0890204885259841,0.3576561775064639,0.7456453817234729,0.670625,7.45,10.084,64.125,116.425,4.775,543.75,0.94863184079602
0.1652266016026796,0.1066560102992105,0.3457920022639816,0.7456510619511166,0.5775,8.95,8.329874999999998,56.85,106.525,5.85,605.525,0.931592039800995
0.1351163149239895,0.0821936788418206,0.2463929875873376,0.745866047849128,0.6285000000000001,10.15,11.150499999999996,73.55,79.95,6.325,484.175,0.9269900497512438
0.1780105536072873,0.068768892318344,0.3614962124158136,0.7458724532850042,0.725,8.1,13.586125,83.55,121.325,4.925,592.975,0.9446517412935324
0.1430243301372253,0.1003585196292704,0.2484069166576769,0.7458848091433399,0.595375,9.025,9.004375,61.3,78.8,5.65,449.875,0.9313432835820894
0.1768006833417469,0.0782710514690863,0.3924981703255026,0.7459896076326853,0.68175,8.65,11.828875,78.975,127.1,5.725,664.925,0.9402985074626866
0.1968968254087442,0.0891186428923894,0.3898654467338191,0.7459984277293963,0.664375,7.8,10.123874999999998,70.175,123.225,4.825,608.6,0.9471393034825868
0.1715653230492664,0.1064922704340322,0.2986526439872839,0.7460324019904795,0.58875,8.0,8.400125,56.7,93.525,4.95,488.775,0.9395522388059702
0.1821198040490191,0.0717936154073149,0.3365326020794623,0.7460524324299463,0.7205,7.55,12.841625,85.375,117.175,4.875,534.35,0.946268656716418
0.1469139727387223,0.0760485159674115,0.2277758453699224,0.746152774345608,0.676625,8.075,11.881874999999996,78.225,80.025,4.925,404.3,0.9417910447761194
0.2035388908648323,0.0861140865709429,0.3808480245968718,0.746174029064258,0.67725,7.625,10.506625,65.8,121.55,4.725,584.525,0.9457711442786072
0.189105860725185,0.1036752094907359,0.393193576899321,0.7462774743402242,0.62325,8.175,8.6965,59.275,120.075,5.425,621.75,0.9414179104477612
0.1481067581504434,0.0622675562908794,0.2765688674394944,0.7462814372681827,0.7228749999999999,8.825,14.794875,96.675,96.575,5.225,504.475,0.9398009950248756
0.1846191989223145,0.1091974584353914,0.3461552584919912,0.7464561501525734,0.5891249999999999,8.075,8.174375,54.35,102.875,5.05,550.85,0.9406716417910448
0.1982208755457171,0.0868071816350435,0.3305351726931253,0.7464906266689065,0.6824999999999999,7.425,10.52475,69.6,107.525,4.65,485.5,0.9507462686567164
0.1338413521609393,0.0644171233405965,0.2636313655765043,0.7464913881441604,0.701125,9.55,14.5075,95.625,90.15,6.025,519.05,0.9340796019900498
0.1927709841175424,0.087846036211675,0.4119362275842197,0.7465783783728578,0.65725,8.35,10.47625,69.35,126.525,5.4,660.0,0.9430348258706468
0.1890501123457912,0.0933091280039187,0.3098209956358736,0.7466309450384173,0.6515000000000001,7.55,9.78325,61.15,99.425,4.75,467.925,0.9478855721393036
0.1631582499732968,0.0811157846889997,0.3772894473242726,0.7467376965251514,0.656375,9.275,11.29475,73.075,119.475,6.15,682.325,0.9343283582089552
0.1820047883701497,0.1118308614953611,0.3461868073673568,0.7467552262666668,0.580125,8.325,7.932874999999998,53.925,103.8,5.225,549.325,0.9369402985074624
0.1888935847343685,0.0888704860651455,0.4020178554566342,0.7467924299675078,0.65625,8.05,10.103625,68.325,125.675,5.15,644.775,0.9432835820895524
0.1776947400953523,0.0705958139971623,0.3828331950398368,0.7467930585481519,0.71325,8.6,13.105625,80.825,126.05,5.7,638.95,0.942537313432836
0.1669438431108111,0.0741445809252719,0.381580171211438,0.7468032746027783,0.68825,9.05,12.454624999999997,77.775,121.775,5.9,681.5,0.935820895522388
0.1760568902078531,0.0731398712585759,0.2782740450346572,0.7469313749444495,0.726125,7.7,12.487374999999997,77.275,98.875,4.775,447.675,0.9487562189054728
0.1890798287234819,0.1008778155561693,0.359822710562423,0.7470269569397615,0.6288750000000001,7.675,8.738874999999998,60.275,113.625,4.7,559.375,0.9432835820895524
0.161008343272305,0.0996256598720109,0.3389760879801199,0.7471385277922281,0.587125,9.45,8.772874999999999,59.325,99.275,6.325,588.525,0.9294776119402984
0.1983206991066948,0.0959357851336861,0.4073155817306246,0.7471402246300948,0.650375,8.05,9.51475,65.225,124.2,5.125,623.075,0.9457711442786072
0.1865491315717632,0.072366776206548,0.3637579141191115,0.7471981380787923,0.713125,7.9,12.757375,87.475,121.8,5.15,582.5,0.9470149253731344
0.1829432043259474,0.0745220817631081,0.2958656532449084,0.7472061362095174,0.7105,7.525,12.188875,79.975,103.15,4.65,462.475,0.9485074626865672
0.1996519654835126,0.0817940215689009,0.3823189980653343,0.7472780078297003,0.6903750000000001,7.75,11.018875,72.0,125.475,4.95,592.425,0.9480099502487562
0.1720431144872072,0.0708845827390015,0.3724355622679278,0.7473071041046229,0.713875,8.65,13.05025,81.9,125.925,5.375,644.125,0.9406716417910448
0.1357947217578451,0.0669250672096107,0.2425421637623733,0.7473270987731572,0.690125,9.35,13.98125,92.775,83.2,5.925,465.325,0.931592039800995
0.1933602347363984,0.0820297088310758,0.3450822637449995,0.7473701365138141,0.69825,7.5,11.139124999999998,70.6,117.0,4.75,536.3,0.9508706467661692
0.1455576819747002,0.0659633343230917,0.3151122970508309,0.7474497529433505,0.6955,9.6,13.9965,93.9,103.2,6.225,603.575,0.9330845771144276
0.1911595168586887,0.0799567930214376,0.3741757108629388,0.7474622190368955,0.6956249999999999,7.75,11.328374999999998,73.175,124.95,4.95,594.525,0.9482587064676616
0.1619615375266816,0.0960564631630785,0.2559751397097878,0.7474796533980792,0.631125,7.85,9.443124999999998,66.175,83.35,5.075,416.7,0.9421641791044776
0.1363886895568324,0.0964936074235759,0.2726062250567809,0.7475842833717795,0.5845,9.425,9.183749999999998,59.9,84.5,6.025,521.975,0.925497512437811
0.1867409769494981,0.0698659935272804,0.3182668046749647,0.7475931133508168,0.72875,7.725,13.463374999999996,82.375,107.95,4.775,496.15,0.9491293532338309
0.1623710292343305,0.0873465216646503,0.2482532340032425,0.7476618325857982,0.653625,8.025,10.405125,67.9,80.975,5.025,401.7,0.9406716417910448
0.1773258330215484,0.1063397968286941,0.3132687155548288,0.7477213633145592,0.60325,7.975,8.342875,55.525,98.4,4.875,495.975,0.940547263681592
0.1336529464939146,0.0750180223112798,0.2094097854551826,0.7479069374295609,0.6688750000000001,8.775,12.348,80.35,74.55,5.3,402.2,0.9335820895522388
0.1421178820441383,0.0939733213553793,0.2257487827278936,0.7479211217649304,0.62,8.85,9.682624999999998,65.625,75.975,5.25,418.15,0.9327114427860697
0.1485771647385195,0.0850208021986428,0.2263408801159996,0.747922602199608,0.6441250000000001,8.475,10.67875,71.3,76.025,5.2,395.125,0.9378109452736318
0.1984719890185467,0.1005108602421322,0.3250219328065868,0.7479560357008604,0.646125,7.45,8.940999999999999,64.3,104.4,4.725,479.575,0.9472636815920398
0.1626991977925306,0.0802948906504158,0.3771751806344574,0.7479836380964635,0.656625,9.375,11.437625,75.725,119.275,6.15,682.7,0.9360696517412934
0.1860670967578222,0.0809537184621636,0.3017322202157082,0.7480322400547466,0.69825,7.6,11.356375,72.4,101.9,4.65,455.875,0.9506218905472636
0.1604759347484638,0.1105365942061539,0.3100265255687314,0.7480424019085277,0.5666249999999999,8.6,8.0435,54.875,92.025,5.425,518.15,0.9344527363184078
0.1460762069985195,0.1045939510606959,0.2961190673847889,0.7480561056279666,0.580875,9.4,8.637124999999997,58.45,88.95,6.225,551.325,0.9300995024875622
0.1914108695736043,0.1034888968599371,0.3304955088954646,0.7480679914689096,0.6371249999999999,7.625,8.647375,58.825,105.575,4.875,500.775,0.9468905472636816
0.2009716956564589,0.0892974613793909,0.4010998166297401,0.7480799155975835,0.66575,7.875,10.286625,67.875,125.825,5.125,616.6,0.9468905472636816
0.1789774189048824,0.1141871422541948,0.3403281151072777,0.7481977618047105,0.5680000000000001,8.4,7.825874999999999,54.55,98.7,5.475,543.95,0.9375621890547264
0.1863398236787868,0.102921274180982,0.3410106790576411,0.7481995147211435,0.622625,7.6,8.620124999999998,58.875,108.175,4.825,532.925,0.9456467661691542
0.1530516004293172,0.1046889045946264,0.2687240476150016,0.7482496051257149,0.5823749999999999,8.65,8.418,59.6,83.3,5.5,458.9,0.9324626865671644
0.1633850014406989,0.112668796242351,0.3224676024887694,0.7484080490569394,0.5686249999999999,8.975,7.95475,55.15,95.725,5.65,545.05,0.931094527363184
0.1473856086912007,0.1078466776321756,0.278384083597277,0.748446791149539,0.573625,9.0,8.445125,58.25,84.775,5.775,494.7,0.9299751243781096
0.1824730332103628,0.0699418169856234,0.3507546179912737,0.7484539625267063,0.7255,7.95,13.060249999999996,83.65,121.025,4.9,566.2,0.9471393034825872
0.1931755242553933,0.0830999059165808,0.3631672906580846,0.748462874307507,0.678625,7.6,10.661874999999998,69.175,119.975,4.675,564.9,0.9491293532338309
0.1595551619754026,0.1093280116492017,0.3083706466571108,0.7484669872166682,0.57125,8.825,8.021875,57.175,88.425,5.925,523.275,0.9314676616915424
0.1848856585828391,0.0963670118094802,0.3165419148712545,0.7485944644433811,0.64375,7.45,9.345249999999998,60.75,101.8,4.725,486.05,0.946766169154229
0.1890480812689676,0.087671056878845,0.3135515260339823,0.7486950205225552,0.6689999999999999,7.525,10.414875,66.3,102.4,4.45,474.375,0.947636815920398
0.1555096952131015,0.1093034676295575,0.3197891494536088,0.7487638062530877,0.567375,8.6,8.007499999999999,55.5,98.75,5.475,557.325,0.9297263681592038
0.1334022272702651,0.0875243696301276,0.2971251924085402,0.7488065628787481,0.6035,9.925,10.35725,68.95,92.925,6.475,575.5,0.9228855721393036
0.1464136367133279,0.1014110358690869,0.2683244311680152,0.7489578362351934,0.5842499999999999,9.275,8.752374999999999,58.85,84.975,6.1,488.6,0.9312189054726367
0.130939922938888,0.0716766089881638,0.2115963133956735,0.7491307152773174,0.6672499999999999,9.1,12.814625,85.35,74.45,5.45,419.0,0.932587064676617
0.1808126648135941,0.068904420220879,0.3003612482859739,0.749132793284151,0.724625,7.8,13.254375,79.95,100.875,4.725,469.125,0.95
0.1633599966652326,0.0654926479943464,0.3473511243238234,0.7491620195514029,0.7148749999999999,8.75,14.095874999999998,92.65,117.375,5.625,615.825,0.9404228855721392
0.1696113491765098,0.1008700893110645,0.2869988759559407,0.7491946919741987,0.624375,7.875,8.950875,57.1,92.325,4.875,462.775,0.942910447761194
0.194472190269122,0.0973116015757905,0.3433666062833618,0.7492084434946567,0.6519999999999999,7.425,9.360375,61.25,112.0,4.8,520.075,0.9473880597014924
0.1486065052383969,0.1063867129076818,0.2813957174212011,0.749312788664517,0.57375,9.075,8.288374999999998,57.25,87.775,5.825,500.075,0.9305970149253732
0.1824241378420968,0.1097483626359057,0.3342347550603153,0.7494686372462225,0.606,8.0,8.049375,53.525,104.15,5.075,528.325,0.9402985074626866
0.1307599643997637,0.0873038590948872,0.225166116547957,0.7496148275950032,0.6105,9.45,10.465125,68.625,74.325,5.725,446.125,0.9264925373134328
0.1613869982916478,0.0917814698466743,0.2575191922051961,0.7497110770928047,0.640625,8.125,9.745625,60.825,83.275,4.925,426.025,0.941542288557214
0.1289153337251739,0.0635894912916139,0.2621462641728927,0.7497181340945221,0.692375,9.6,14.659499999999998,92.55,88.575,5.975,524.15,0.9271144278606964
0.1936887258011466,0.1070029616367942,0.3748957649331088,0.7497655554195756,0.6137499999999999,7.9,8.362375,57.6,116.4,5.15,579.25,0.9421641791044776
0.1773267727434932,0.1084598589983323,0.3154067811696524,0.7498698910255637,0.6004999999999999,7.95,8.166999999999998,55.025,97.775,4.95,501.45,0.9390547263681592
0.1972897423854764,0.0961047972472498,0.3705276416757115,0.7498921034859373,0.6449999999999999,7.525,9.310125,62.55,117.85,4.95,562.475,0.9478855721393036
0.1914509601777613,0.1014514802552304,0.3559361631017772,0.7499360243222771,0.6238750000000001,7.675,8.961875,58.375,112.55,4.75,549.575,0.9437810945273633
0.1930523139052724,0.0991292572795459,0.336488507369641,0.7500101098813506,0.641625,7.55,9.140125,59.725,107.8,4.7,501.3,0.9456467661691544
0.1593825035262119,0.0623675285953617,0.2828022520364461,0.7500608741894448,0.740375,8.525,15.049874999999997,92.15,97.425,5.275,500.025,0.9441542288557214
0.1689401380782819,0.0666284129937316,0.3338169965807771,0.7500650499711248,0.7275,8.15,14.209375,93.125,111.925,5.175,559.125,0.9450248756218904
0.2013176962907064,0.0980823487635166,0.3895163795020373,0.7503107192227261,0.63375,7.775,9.03225,61.7,119.975,4.9,587.2,0.9444029850746268
0.1372235018587472,0.0795770565907229,0.3147471617245888,0.7503164565757214,0.6358750000000001,10.225,11.507,76.55,97.525,6.5,618.95,0.9256218905472636
0.1874101551305065,0.0931096266556658,0.4031375386293866,0.7503558970747869,0.632,8.525,9.7185,62.8,123.2,5.3,655.225,0.9410447761194028
0.1364457336816861,0.0928369993024422,0.2398388867419132,0.750356078150851,0.6056250000000001,9.45,9.732874999999998,62.9,77.85,6.025,461.5,0.9288557213930348
0.1429773381717416,0.0679292411806307,0.2255162564622447,0.7505904772005856,0.6980000000000001,8.825,13.790124999999998,86.85,80.2,5.35,416.325,0.9373134328358208
0.1771748275110286,0.1099563506400965,0.3593051255390878,0.7506372680822251,0.577375,8.225,8.101125,55.525,107.025,5.225,585.7,0.9360696517412936
0.1611529691717892,0.0817046849566111,0.2392636940692155,0.7506879868942393,0.66975,8.125,11.35175,77.75,83.2,4.775,401.35,0.9427860696517414
0.1698996308197898,0.0705329754137982,0.3690400954740118,0.7508219650927058,0.70175,8.525,13.236,86.575,124.1,5.375,641.15,0.9416666666666668
0.1499385557192362,0.0631877692754046,0.3049711884491979,0.7508576466118827,0.717125,9.3,15.118124999999996,94.575,103.475,5.975,573.575,0.9389303482587064
0.1564496475994641,0.106649004737761,0.3100446322602093,0.7508985737658986,0.570375,9.25,8.378499999999999,57.15,91.45,5.825,552.65,0.9277363184079602
0.1486304754577729,0.0610471197241445,0.2985323585963764,0.7509018465744862,0.7306250000000001,8.975,15.18175,95.6,103.725,5.75,553.125,0.9373134328358208
0.1985886925029559,0.0782955806988038,0.3914029316118264,0.7510681337488024,0.6935,7.85,11.462749999999998,74.25,128.075,5.075,610.15,0.9457711442786072
