beta,gamma,rho,distance,infected_peak,infected_time_of_peak,infected_auc,infected_extinction_time,rewiring_peak,rewiring_time_of_peak,rewiring_auc,rewiring_zero_fraction,weight,stage,epsilon
0.18733366249141162,0.08111476138178675,0.4127901405410667,0.8484517206468315,0.6725,8.425,11.347624999999999,71.05,130.8,5.725,681.025,0.9432835820895523,0.0011256399771940543,4,0.9028721458215555
0.13798795678681847,0.06582658428939848,0.30799525913770787,0.856527412898643,0.702875,10.175,14.412499999999998,89.775,102.45,6.425,618.325,0.9304726368159205,0.0013357828952971402,4,0.9028721458215555
0.17361900453129608,0.11692314561190403,0.3291432514545443,0.8486247069072725,0.563875,8.3,7.577,50.45,97.575,5.375,534.125,0.934825870646766,0.0008722564982683615,4,0.9028721458215555
0.16751963996330768,0.11328332927768586,0.30856087811572275,0.7258081654025738,0.5805,8.375,7.938624999999999,54.925,96.625,5.275,516.125,0.9375621890547263,0.0008799577683658961,4,0.9028721458215555
0.17544972471180398,0.08049286375348441,0.39584105633492606,0.7801899119329744,0.6795,8.55,11.625499999999999,79.5,128.275,5.4,670.9,0.9419154228855721,0.0011416181909467613,4,0.9028721458215555
0.12485167591639248,0.07813926543376248,0.21803010103775072,0.8571018728966856,0.641,10.1,11.786749999999998,79.175,74.1,6.35,455.65,0.9253731343283583,0.0012079672188876575,4,0.9028721458215555
0.17592582220124284,0.1096212511052698,0.3191577026058746,0.7384031472485221,0.586875,8.125,8.1085,56.15,95.75,4.925,510.25,0.9369402985074625,0.000848121839200359,4,0.9028721458215555
0.19390077005059897,0.08662077640995103,0.3114670215544528,0.7409315991674207,0.683875,7.5,10.559999999999999,68.3,104.175,4.6,470.15,0.9492537313432836,0.0009061282079821988,4,0.9028721458215555
0.16525200176119606,0.09367089145165705,0.3778497894356518,0.7353569285317675,0.610375,9.275,9.669249999999998,63.15,108.125,5.95,675.175,0.931467661691542,0.0010627705182732513,4,0.9028721458215555
0.18124069677526966,0.10748398361442543,0.35333109938669527,0.6301007877627158,0.6088749999999999,8.175,8.547625,58.9,110.55,5.4,573.325,0.940174129353234,0.0008575197786095453,4,0.9028721458215555
0.14317290977390595,0.08644795188497612,0.23483215287554005,0.6635669197757239,0.63475,8.575,10.458124999999999,70.45,78.0,5.025,425.65,0.9349502487562187,0.001027182570303713,4,0.9028721458215555
0.18979459553001457,0.09271124585283777,0.3364525438301638,0.728167693954897,0.66225,7.425,9.8385,62.75,111.425,4.625,523.2,0.9455223880597016,0.0008630389876084388,4,0.9028721458215555
0.16326598028606054,0.09965622382772654,0.2512009249899703,0.8328253534272215,0.621375,7.85,9.123999999999999,63.15,83.925,4.675,416.05,0.9395522388059702,0.0009193130622462059,4,0.9028721458215555
0.1375443375457235,0.08544650022667702,0.30265493772809204,0.7330586257928077,0.6012500000000001,9.875,10.369625,68.35,95.65,6.375,604.45,0.9238805970149254,0.001143500347014747,4,0.9028721458215555
0.17350796394676385,0.08511939965513618,0.3414950315612866,0.4900927666397492,0.6785,7.9,10.812875,68.325,112.225,5.025,558.2,0.9430348258706468,0.0009440596590075868,4,0.9028721458215555
0.16446947465378364,0.08991256623575275,0.36266183663606627,0.7288318819095781,0.626625,9.525,10.074875,67.275,111.25,6.4,651.325,0.9312189054726367,0.0010290055149876005,4,0.9028721458215555
0.18370257542693988,0.09282115841448327,0.316186551925851,0.6834064594989118,0.657625,7.525,9.88825,63.85,104.35,4.775,484.7,0.9466417910447763,0.0008630036813674816,4,0.9028721458215555
0.16791438458551602,0.09168792146786206,0.363606751354281,0.5873541402950857,0.6305,9.025,9.904124999999999,67.175,114.05,6.0,634.4,0.9340796019900498,0.0009945947869939478,4,0.9028721458215555
0.13487231126529906,0.10061466511478734,0.2464362203728031,0.8253797707184918,0.5775,9.425,8.8875,62.6,78.575,5.95,477.775,0.9248756218905474,0.001060396044730161,4,0.9028721458215555
0.17099029255356943,0.11747215589424709,0.3180190927458823,0.8622000089336934,0.5730000000000001,7.975,7.46075,52.225,96.625,5.075,502.475,0.9395522388059702,0.0008785571458330081,4,0.9028721458215555
